data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_xgboost_normalizado,ghi_previsto_xgboost_wm2,ghi_previsto_mlp_normalizado,ghi_previsto_mlp_wm2
2023-10-26,0.08661417322834646,0.08661417322834646,41.583333333333336,0.27180883,108.41323872407278,0.24650532735943828,99.1352866984607
2023-10-27,0.2677165354330709,0.2677165354330709,105.54166666666669,0.27893865,111.02750539779663,0.27107720319679596,108.14497450549186
2023-10-28,0.1968503937007874,0.1968503937007874,79.58333333333333,0.29695413,117.63317922751109,0.2911923372808829,115.52052366965707
2023-10-29,0.03937007874015748,0.03937007874015748,22.375,0.30180246,119.41090067227682,0.26418446566339093,105.61763740991002
2023-10-30,0.36220472440944884,0.36220472440944884,141.08333333333334,0.22809038,92.38313774267833,0.2155243115008698,87.77558088365225
2023-10-31,0.15748031496062992,0.15748031496062992,67.20833333333333,0.276118,109.99327043692271,0.299035954340342,118.39651659145875
2023-11-01,0.3543307086614173,0.3543307086614173,138.0,0.2605669,104.29119308789572,0.2162196997156212,88.03055656239444
2023-11-02,0.3937007874015748,0.3937007874015748,154.41666666666666,0.313393,123.66076548894247,0.2891137638057948,114.75838006212476
2023-11-03,0.2283464566929134,0.2283464566929134,93.70833333333331,0.335358,131.71459774176282,0.31638013220232475,124.75604847418575
2023-11-04,0.3700787401574803,0.3700787401574803,144.625,0.2817616,112.06258177757263,0.24143654921295774,97.27673471141784
2023-11-05,0.3700787401574803,0.3700787401574803,143.75,0.33611834,131.99339151382446,0.3009883797727795,119.11240591668582
2023-11-06,0.13385826771653545,0.13385826771653545,57.25,0.30849627,121.86529775460562,0.3223126250454623,126.93129585000285
2023-11-07,0.33858267716535434,0.33858267716535434,132.66666666666666,0.27098167,108.10994545618694,0.22285808885604028,90.4646325805481
2023-11-08,0.28346456692913385,0.28346456692913385,114.125,0.33891523,133.01891724268597,0.29579416637958944,117.20786100584947
2023-11-09,0.3464566929133858,0.3464566929133858,135.20833333333334,0.2881654,114.4106431802114,0.2821757603475691,112.21444546077534
2023-11-10,0.3779527559055118,0.3779527559055118,147.04166666666666,0.28347215,112.68978854020438,0.2840337596244551,112.8957118623002
2023-11-11,0.33858267716535434,0.33858267716535434,134.29166666666666,0.27965748,111.29107713699341,0.31410054797442777,123.92020092395686
2023-11-12,0.36220472440944884,0.36220472440944884,141.20833333333334,0.28317925,112.58239289124808,0.2929372257567674,116.16031611081472
2023-11-13,0.36220472440944884,0.36220472440944884,141.83333333333334,0.28046694,111.58787945906322,0.2952793216938774,117.01908462108838
2023-11-14,0.36220472440944884,0.36220472440944884,143.0,0.28454822,113.08434844017029,0.31215517462408326,123.20689736216387
2023-11-15,0.33858267716535434,0.33858267716535434,134.20833333333334,0.28578427,113.53756725788116,0.3077319550688056,121.58505019189538
2023-11-16,0.25196850393700787,0.25196850393700787,100.54166666666669,0.28382972,112.82089690367381,0.3045853052909788,120.43127860669225
2023-11-17,0.31496062992125984,0.31496062992125984,124.54166666666669,0.27941084,111.20064099629721,0.2781819627595844,110.75005301184761
2023-11-18,0.33858267716535434,0.33858267716535434,132.04166666666666,0.27818748,110.75207730134329,0.28946899664218184,114.88863210213334
2023-11-19,0.2992125984251969,0.2992125984251969,118.33333333333331,0.28292364,112.48866756757101,0.3073464265333451,121.4436897288932
2023-11-20,0.07874015748031496,0.07874015748031496,37.0,0.27216348,108.54327619075775,0.2852206955549721,113.33092170348978
2023-11-21,0.023622047244094488,0.023622047244094488,17.916666666666668,0.25931975,103.83390923341116,0.22323808036917056,90.60396280202922
2023-11-22,0.10236220472440945,0.10236220472440945,47.458333333333336,0.18476942,76.49878799915314,0.20701560145715178,84.65572053428899
2023-11-23,0.31496062992125984,0.31496062992125984,123.29166666666669,0.19182473,79.08573587735495,0.199889357533278,82.04276442886861
