data,ghi_real_normalizado,ghi_previsto_mlp_normalizado,ghi_real_wm2,ghi_previsto_mlp_wm2
2023-10-26,0.08661417322834646,0.24650532735943828,41.583333333333336,99.1352866984607
2023-10-27,0.2677165354330709,0.27107720319679596,105.54166666666669,108.14497450549186
2023-10-28,0.1968503937007874,0.2911923372808829,79.58333333333333,115.52052366965707
2023-10-29,0.03937007874015748,0.26418446566339093,22.375,105.61763740991002
2023-10-30,0.36220472440944884,0.2155243115008698,141.08333333333334,87.77558088365225
2023-10-31,0.15748031496062992,0.299035954340342,67.20833333333333,118.39651659145875
2023-11-01,0.3543307086614173,0.2162196997156212,138.0,88.03055656239444
2023-11-02,0.3937007874015748,0.2891137638057948,154.41666666666666,114.75838006212476
2023-11-03,0.2283464566929134,0.31638013220232475,93.70833333333331,124.75604847418575
2023-11-04,0.3700787401574803,0.24143654921295774,144.625,97.27673471141784
2023-11-05,0.3700787401574803,0.3009883797727795,143.75,119.11240591668582
2023-11-06,0.13385826771653545,0.3223126250454623,57.25,126.93129585000285
2023-11-07,0.33858267716535434,0.22285808885604028,132.66666666666666,90.4646325805481
2023-11-08,0.28346456692913385,0.29579416637958944,114.125,117.20786100584947
2023-11-09,0.3464566929133858,0.2821757603475691,135.20833333333334,112.21444546077534
2023-11-10,0.3779527559055118,0.2840337596244551,147.04166666666666,112.8957118623002
2023-11-11,0.33858267716535434,0.31410054797442777,134.29166666666666,123.92020092395686
2023-11-12,0.36220472440944884,0.2929372257567674,141.20833333333334,116.16031611081472
2023-11-13,0.36220472440944884,0.2952793216938774,141.83333333333334,117.01908462108838
2023-11-14,0.36220472440944884,0.31215517462408326,143.0,123.20689736216387
2023-11-15,0.33858267716535434,0.3077319550688056,134.20833333333334,121.58505019189538
2023-11-16,0.25196850393700787,0.3045853052909788,100.54166666666669,120.43127860669225
2023-11-17,0.31496062992125984,0.2781819627595844,124.54166666666669,110.75005301184761
2023-11-18,0.33858267716535434,0.28946899664218184,132.04166666666666,114.88863210213334
2023-11-19,0.2992125984251969,0.3073464265333451,118.33333333333331,121.4436897288932
2023-11-20,0.07874015748031496,0.2852206955549721,37.0,113.33092170348978
2023-11-21,0.023622047244094488,0.22323808036917056,17.916666666666668,90.60396280202922
2023-11-22,0.10236220472440945,0.20701560145715178,47.458333333333336,84.65572053428899
2023-11-23,0.31496062992125984,0.199889357533278,123.29166666666669,82.04276442886861
2023-11-24,0.2047244094488189,0.2634777672561499,84.20833333333333,105.3585146605883
2023-11-25,0.2283464566929134,0.22336362112958066,93.16666666666669,90.64999441417959
2023-11-26,0.023622047244094488,0.22553087949657488,17.875,91.4446558154108
2023-11-27,0.2755905511811024,0.17132512584422446,109.125,71.56921280954897
