data,ghi_real_normalizado,ghi_previsto_rnn_normalizado,ghi_real_wm2,ghi_previsto_rnn_wm2
2023-10-26,0.08661417322834646,0.3114545,41.583333333333336,122.94998506704967
2023-10-27,0.2677165354330709,0.26255748,105.54166666666669,105.02107481161754
2023-10-28,0.1968503937007874,0.29568404,79.58333333333333,117.16748118400574
2023-10-29,0.03937007874015748,0.25670737,22.375,102.87603576978049
2023-10-30,0.36220472440944884,0.22065905,141.08333333333334,89.65831736723582
2023-10-31,0.15748031496062992,0.28095117,67.20833333333333,111.76542977492015
2023-11-01,0.3543307086614173,0.23992737,138.0,96.72336767117183
2023-11-02,0.3937007874015748,0.28246444,154.41666666666666,112.32029636700949
2023-11-03,0.2283464566929134,0.32091096,93.70833333333331,126.41735215981802
2023-11-04,0.3700787401574803,0.27193892,144.625,108.46093734105429
2023-11-05,0.3700787401574803,0.31630796,143.75,124.72958604494731
2023-11-06,0.13385826771653545,0.3319526,57.25,130.4659539461136
2023-11-07,0.33858267716535434,0.28364712,132.66666666666666,112.75394399960837
2023-11-08,0.28346456692913385,0.3062856,114.125,121.05471630891165
2023-11-09,0.3464566929133858,0.28841084,135.20833333333334,114.50064222017924
2023-11-10,0.3779527559055118,0.29515508,147.04166666666666,116.97352866331737
2023-11-11,0.33858267716535434,0.32132292,134.29166666666666,126.56840324401855
2023-11-12,0.36220472440944884,0.29407167,141.20833333333334,116.57628059387207
2023-11-13,0.36220472440944884,0.3199953,141.83333333333334,126.08161509037018
2023-11-14,0.36220472440944884,0.31953096,143.0,125.91135342915854
2023-11-15,0.33858267716535434,0.32239905,134.20833333333334,126.9629849990209
2023-11-16,0.25196850393700787,0.31555396,100.54166666666669,124.45311983426413
2023-11-17,0.31496062992125984,0.29567152,124.54166666666669,117.16289162635803
2023-11-18,0.33858267716535434,0.302109,132.04166666666666,119.52330112457275
2023-11-19,0.2992125984251969,0.31460702,118.33333333333331,124.10590887069702
2023-11-20,0.07874015748031496,0.29387453,37.0,116.50399506092072
2023-11-21,0.023622047244094488,0.25363213,17.916666666666668,101.7484470208486
2023-11-22,0.10236220472440945,0.22842745,47.458333333333336,92.50673343737921
2023-11-23,0.31496062992125984,0.20103334,123.29166666666669,82.46222426493964
2023-11-24,0.2047244094488189,0.27202863,84.20833333333333,108.49382917086284
2023-11-25,0.2283464566929134,0.22302884,93.16666666666669,90.5272408326467
2023-11-26,0.023622047244094488,0.22310159,17.875,90.55391490459442
2023-11-27,0.2755905511811024,0.20233078,109.125,82.93795377016068
2023-11-28,0.3228346456692913,0.23764941,127.0,95.88811735312144
2023-11-29,0.30708661417322836,0.28515354,122.70833333333331,113.30629726250967
2023-11-30,0.2440944881889764,0.25867748,99.29166666666669,103.59841028849284
2023-12-01,0.09448818897637795,0.24900031,42.458333333333336,100.05011399586996
2023-12-02,0.05511811023622047,0.22534944,30.20833333333333,91.3781284292539
2023-12-03,0.07874015748031496,0.21184282,38.125,86.42570068438849
2023-12-04,0.047244094488188976,0.19483688,24.875,80.19019107023875
2023-12-05,0.06299212598425197,0.17975159,32.25,74.65891629457474
2023-12-06,0.11811023622047244,0.17255485,52.333333333333336,72.02011187871298
2023-12-07,0.2677165354330709,0.17143345,107.25,71.60893122355144
2023-12-08,0.1889763779527559,0.20415713,76.75,83.60761394103369
2023-12-09,0.2125984251968504,0.1944733,86.20833333333333,80.05687534809113
2023-12-10,0.015748031496062992,0.20049347,15.75,82.26427227258682
2023-12-11,0.2755905511811024,0.18671903,110.16666666666669,77.21364438533783
2023-12-12,0.2755905511811024,0.21950676,109.125,89.23581033945084
2023-12-13,0.2677165354330709,0.24333674,108.04166666666669,97.97347029050192
2023-12-14,0.2755905511811024,0.21915236,110.08333333333331,89.10586575667064
