tarefa,resolucao,particao,modelo,tipo_estimativa,semente,localidade,tipo_horizonte,horizonte,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,BMW San Luis Potosi,lead_exato,48,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,BMW San Luis Potosi,cumulativo,72,3,216,63.99530806194094,124.07827382966451,0.6303870903729868,0.79158708184058
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,BMW San Luis Potosi,lead_exato,72,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,BMW San Luis Potosi,cumulativo,24,3,72,49.35117338702548,121.21979961734084,0.604148103170217,0.7951815848669045
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,BMW San Luis Potosi,lead_exato,24,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,BMW San Luis Potosi,cumulativo,48,3,144,69.14153730102892,147.96292951664776,0.8507691203640504,0.6391975602824553
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,BMW San Luis Potosi,lead_exato,48,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,BMW San Luis Potosi,cumulativo,72,3,216,55.31732905581507,124.91069182915446,0.6346162398000086,0.7887812947536341
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,BMW San Luis Potosi,lead_exato,72,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,BMW San Luis Potosi,cumulativo,24,3,72,64.60529968437429,141.10651558773966,0.7032616289286163,0.7224661161793513
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,BMW San Luis Potosi,lead_exato,24,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,BMW San Luis Potosi,cumulativo,48,3,144,77.13270514714532,147.6203426622756,0.8487992869896057,0.6408663982424756
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,BMW San Luis Potosi,lead_exato,48,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,BMW San Luis Potosi,cumulativo,72,3,216,65.74941344429843,127.51275395775227,0.6478361720539689,0.7798896827925395
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,BMW San Luis Potosi,lead_exato,72,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,BMW San Luis Potosi,cumulativo,24,3,72,182.9923730859947,316.53742484640566,1.5775928141031534,-0.3965999029592675
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,BMW San Luis Potosi,lead_exato,24,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,BMW San Luis Potosi,cumulativo,48,3,144,149.95895891067468,275.73989233585644,1.5854713502780438,-0.25303391604988223
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,BMW San Luis Potosi,lead_exato,48,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,BMW San Luis Potosi,cumulativo,72,3,216,158.66562788638598,292.580430129987,1.486472372293948,-0.15884058502563492
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,BMW San Luis Potosi,lead_exato,72,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,Persistencia,deterministica,,BYD Camacari,cumulativo,24,3,72,22.03472222222222,52.38588788977428,0.1787999017806944,0.9789210543563749
hourly_72_extension,horaria,teste_2024,Persistencia,deterministica,,BYD Camacari,lead_exato,24,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,Persistencia,deterministica,,BYD Camacari,cumulativo,48,3,144,36.47222222222222,81.77310241013103,0.29448623886007275,0.9445792889306959
hourly_72_extension,horaria,teste_2024,Persistencia,deterministica,,BYD Camacari,lead_exato,48,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,Persistencia,deterministica,,BYD Camacari,cumulativo,72,3,216,30.83101851851852,72.10926797421936,0.25700616926987296,0.9573442664018678
hourly_72_extension,horaria,teste_2024,Persistencia,deterministica,,BYD Camacari,lead_exato,72,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,Sazonal ingenuo,deterministica,,BYD Camacari,cumulativo,24,3,72,48.486111111111114,91.61638772621413,0.31269873980978513,0.9355286752427906
hourly_72_extension,horaria,teste_2024,Sazonal ingenuo,deterministica,,BYD Camacari,lead_exato,24,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,Sazonal ingenuo,deterministica,,BYD Camacari,cumulativo,48,3,144,59.47222222222222,113.68346650043512,0.4094037707213189,0.8928861178904625
hourly_72_extension,horaria,teste_2024,Sazonal ingenuo,deterministica,,BYD Camacari,lead_exato,48,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,Sazonal ingenuo,deterministica,,BYD Camacari,cumulativo,72,3,216,68.81481481481481,140.921438581402,0.502261083980972,0.8370893870245266
hourly_72_extension,horaria,teste_2024,Sazonal ingenuo,deterministica,,BYD Camacari,lead_exato,72,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,BYD Camacari,cumulativo,24,3,72,44.55560455347101,73.82350198753707,0.25196928860406115,0.9581390045321806
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,BYD Camacari,lead_exato,24,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,BYD Camacari,cumulativo,48,3,144,48.00784084931042,82.15295561537917,0.2958541891815786,0.9440632114192482
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,BYD Camacari,lead_exato,48,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,BYD Camacari,cumulativo,72,3,216,46.69104161965488,79.58013143476249,0.28363323196338025,0.9480477278880315
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,BYD Camacari,lead_exato,72,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,BYD Camacari,cumulativo,24,3,72,33.278001269998235,56.53598490899519,0.19296472687592575,0.9754489432409391
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,BYD Camacari,lead_exato,24,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,BYD Camacari,cumulativo,48,3,144,38.14309625715638,67.83197772028842,0.2442806180093416,0.9618653202907463
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,BYD Camacari,lead_exato,48,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,BYD Camacari,cumulativo,72,3,216,34.08430442761164,61.282002534899156,0.21841648319480922,0.9691921679011191
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,BYD Camacari,lead_exato,72,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,BYD Camacari,cumulativo,24,3,72,47.41062009189692,73.81326026245334,0.2519343322539294,0.9581506186945122
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,BYD Camacari,lead_exato,24,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,BYD Camacari,cumulativo,48,3,144,51.81444871151406,84.32880248546627,0.3036899804408329,0.9410609664545005
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,BYD Camacari,lead_exato,48,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,BYD Camacari,cumulativo,72,3,216,50.27274928116067,82.34963184008258,0.29350406701633286,0.944368782374338
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,BYD Camacari,lead_exato,72,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,BYD Camacari,cumulativo,24,3,72,285.86328856527365,454.21793786783303,1.5503053579750643,-0.584706459329867
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,BYD Camacari,lead_exato,24,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,BYD Camacari,cumulativo,48,3,144,260.3760254686899,422.5997744729881,1.521891850250345,-0.4801634156658545
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,BYD Camacari,lead_exato,48,3,3,0.0,0.0,,
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,BYD Camacari,cumulativo,72,3,216,252.29184451086783,409.3054977955648,1.4588143938327833,-0.3743280106287157
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,BYD Camacari,lead_exato,72,3,3,0.0,0.0,,
