tarefa,resolucao,particao,modelo,tipo_estimativa,semente,tipo_horizonte,horizonte,N_localidades,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2,agregacao
hourly_72_extension,horaria,validacao_2023,LSTM,semente,42.0,lead_exato,48,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,LSTM,semente,42.0,lead_exato,72,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,Persistencia,deterministica,,cumulativo,24,2,6,144,43.138888888888886,86.03751423917853,0.39528117991291495,0.9008029184221953,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,Persistencia,deterministica,,cumulativo,48,2,6,288,51.817708333333336,113.79830857850774,0.5086316364652721,0.8490271147237749,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,Persistencia,deterministica,,cumulativo,72,2,6,432,55.87731481481482,119.58876464435582,0.5279849938393206,0.8381042791368432,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,Persistencia,deterministica,,lead_exato,24,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,Persistencia,deterministica,,lead_exato,48,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,Persistencia,deterministica,,lead_exato,72,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,Sazonal ingenuo,deterministica,,cumulativo,24,2,6,144,42.732638888888886,93.98668150539609,0.4327244967489023,0.8805369940885092,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,Sazonal ingenuo,deterministica,,cumulativo,48,2,6,288,54.78819444444444,114.04478792026723,0.5214026406771634,0.8316362509223253,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,Sazonal ingenuo,deterministica,,cumulativo,72,2,6,432,57.798611111111114,119.9154134848892,0.5339232872766823,0.831884601431976,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,Sazonal ingenuo,deterministica,,lead_exato,24,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,Sazonal ingenuo,deterministica,,lead_exato,48,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,Sazonal ingenuo,deterministica,,lead_exato,72,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,TimesNet,semente,42.0,cumulativo,24,2,6,144,42.5527009759357,78.90795727543963,0.37163968442619366,0.9051386395923315,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,TimesNet,semente,42.0,cumulativo,48,2,6,288,49.59600224569699,96.07000354717917,0.43339224332842746,0.8902943978950447,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,TimesNet,semente,42.0,cumulativo,72,2,6,432,50.27474807659854,96.65410382859437,0.4273983201785446,0.8943272891020871,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,TimesNet,semente,42.0,lead_exato,24,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,TimesNet,semente,42.0,lead_exato,48,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,TimesNet,semente,42.0,lead_exato,72,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,XGBoost,semente,42.0,cumulativo,24,2,6,144,40.509703745011294,72.85700165367744,0.3404779022040615,0.9226930497541643,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,XGBoost,semente,42.0,cumulativo,48,2,6,288,47.885603958928385,91.75484571069947,0.41121661751371363,0.9016434311718527,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,XGBoost,semente,42.0,cumulativo,72,2,6,432,49.090703437939126,92.25773673349269,0.406717733002928,0.9033073210746121,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,XGBoost,semente,42.0,lead_exato,24,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,XGBoost,semente,42.0,lead_exato,48,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,validacao_2023,XGBoost,semente,42.0,lead_exato,72,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,cumulativo,24,2,6,144,234.42783082563417,385.37768135711934,1.5639490860391088,-0.49065318114456724,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,cumulativo,48,2,6,288,205.16749218968226,349.16983340442226,1.5536816002641944,-0.3665986658578684,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,cumulativo,72,2,6,432,205.4787361986269,350.94296396277593,1.4726433830633656,-0.2665842978271753,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,lead_exato,24,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,lead_exato,48,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,DilatedRNN,semente,42.0,lead_exato,72,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,cumulativo,24,2,6,144,41.31458732851186,88.87789226316801,0.3985564150230714,0.8853152640539218,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,cumulativo,48,2,6,288,53.64231677909265,107.89745361846809,0.547524869186696,0.8005314402866008,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,cumulativo,72,2,6,432,44.70081674171335,93.0963471820268,0.4265163614974089,0.8789867313273766,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,lead_exato,24,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,lead_exato,48,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,LSTM,semente,42.0,lead_exato,72,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,Persistencia,deterministica,,cumulativo,24,2,6,144,39.64583333333333,97.89249429796351,0.4467437798746339,0.8461478075542488,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,Persistencia,deterministica,,cumulativo,48,2,6,288,52.298611111111114,118.08802598588387,0.5911423515190735,0.7758429108438774,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,Persistencia,deterministica,,cumulativo,72,2,6,432,42.85069444444444,101.95897772216365,0.46333404422029834,0.8610764921884045,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,Persistencia,deterministica,,lead_exato,24,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,Persistencia,deterministica,,lead_exato,48,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,Persistencia,deterministica,,lead_exato,72,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,Sazonal ingenuo,deterministica,,cumulativo,24,2,6,144,47.19444444444444,104.6580646502776,0.44965160204944504,0.8712164223399386,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,Sazonal ingenuo,deterministica,,cumulativo,48,2,6,288,61.54340277777778,121.53438602405785,0.5766768893309918,0.8084988291190807,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,Sazonal ingenuo,deterministica,,cumulativo,72,2,6,432,62.170138888888886,131.19077574501728,0.5596732256111451,0.8186895330353277,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,Sazonal ingenuo,deterministica,,lead_exato,24,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,Sazonal ingenuo,deterministica,,lead_exato,48,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,Sazonal ingenuo,deterministica,,lead_exato,72,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,cumulativo,24,2,6,144,56.0079598881356,107.4598879250965,0.4775979805912729,0.8403083674369318,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,cumulativo,48,2,6,288,64.47357692932968,115.97457257387093,0.5762446337152193,0.790963682348488,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,cumulativo,72,2,6,432,58.01108136272955,104.93119289891743,0.4706701195351509,0.8621292325834387,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,lead_exato,24,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,lead_exato,48,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,TimesNet,semente,42.0,lead_exato,72,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,cumulativo,24,2,6,144,51.882450755620894,101.21343557116191,0.44645820465037256,0.8638047357512177,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,cumulativo,48,2,6,288,60.352198923132775,111.97247709664981,0.5555705979293244,0.8063641985415294,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,cumulativo,72,2,6,432,55.343174840797914,101.82920263221351,0.4570101611681835,0.8698174048643057,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,lead_exato,24,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,lead_exato,48,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
hourly_72_extension,horaria,teste_2024,XGBoost,semente,42.0,lead_exato,72,2,6,6,0.0,0.0,,,media_aritmetica_das_metricas_por_localidade
