tarefa,resolucao,particao,modelo,tipo_horizonte,horizonte,N_sementes,MAE_wm2_media,MAE_wm2_desvio_padrao,MAE_wm2_minimo,MAE_wm2_maximo,RMSE_wm2_media,RMSE_wm2_desvio_padrao,RMSE_wm2_minimo,RMSE_wm2_maximo,nRMSE_media,nRMSE_desvio_padrao,nRMSE_minimo,nRMSE_maximo,R2_media,R2_desvio_padrao,R2_minimo,R2_maximo
daily_30,diaria,validacao_2023,TimesNet,cumulativo,1,1,95.41934175825737,,95.41934175825737,95.41934175825737,105.46519112522634,,105.46519112522634,105.46519112522634,0.5985252247711197,,0.5985252247711197,0.5985252247711197,-0.4818252457393619,,-0.4818252457393619,-0.4818252457393619
daily_30,diaria,validacao_2023,TimesNet,cumulativo,3,1,105.62587508518908,,105.62587508518908,105.62587508518908,115.77217762930846,,115.77217762930846,115.77217762930846,0.6397150333947423,,0.6397150333947423,0.6397150333947423,-0.02200710832282121,,-0.02200710832282121,-0.02200710832282121
daily_30,diaria,validacao_2023,TimesNet,cumulativo,7,1,100.3255026744815,,100.3255026744815,100.3255026744815,110.87995726946045,,110.87995726946045,110.87995726946045,0.6010715653362061,,0.6010715653362061,0.6010715653362061,-0.06901919242555443,,-0.06901919242555443,-0.06901919242555443
daily_30,diaria,validacao_2023,TimesNet,cumulativo,14,1,92.06527869544084,,92.06527869544084,92.06527869544084,102.50923376154381,,102.50923376154381,102.50923376154381,0.5526755353377898,,0.5526755353377898,0.5526755353377898,-0.11373768256730543,,-0.11373768256730543,-0.11373768256730543
daily_30,diaria,validacao_2023,TimesNet,cumulativo,30,1,91.1327112596347,,91.1327112596347,91.1327112596347,102.00859779629118,,102.00859779629118,102.00859779629118,0.5153583229329581,,0.5153583229329581,0.5153583229329581,-0.16391898639600322,,-0.16391898639600322,-0.16391898639600322
daily_30,diaria,validacao_2023,TimesNet,lead_exato,1,1,95.41934175825737,,95.41934175825737,95.41934175825737,105.46519112522634,,105.46519112522634,105.46519112522634,0.5985252247711197,,0.5985252247711197,0.5985252247711197,-0.4818252457393619,,-0.4818252457393619,-0.4818252457393619
daily_30,diaria,validacao_2023,TimesNet,lead_exato,3,1,112.39024552411124,,112.39024552411124,112.39024552411124,119.24218071808859,,119.24218071808859,119.24218071808859,0.6454471718771485,,0.6454471718771485,0.6454471718771485,0.09359750808410566,,0.09359750808410566,0.09359750808410566
daily_30,diaria,validacao_2023,TimesNet,lead_exato,7,1,73.07903435791195,,73.07903435791195,73.07903435791195,78.91377324038407,,78.91377324038407,78.91377324038407,0.43012189849457955,,0.43012189849457955,0.43012189849457955,-0.8243300724864557,,-0.8243300724864557,-0.8243300724864557
daily_30,diaria,validacao_2023,TimesNet,lead_exato,14,1,69.84126431488332,,69.84126431488332,69.84126431488332,82.28558957724981,,82.28558957724981,82.28558957724981,0.4463375739242686,,0.4463375739242686,0.4463375739242686,-0.015045032534449831,,-0.015045032534449831,-0.015045032534449831
daily_30,diaria,validacao_2023,TimesNet,lead_exato,30,1,79.85153843666646,,79.85153843666646,79.85153843666646,87.39067632778091,,87.39067632778091,87.39067632778091,0.41984352941416947,,0.41984352941416947,0.41984352941416947,-0.48234883031696085,,-0.48234883031696085,-0.48234883031696085
daily_30,diaria,validacao_2023,XGBoost,cumulativo,1,1,106.32778147892661,,106.32778147892661,106.32778147892661,113.50743807373003,,113.50743807373003,113.50743807373003,0.6238310830903797,,0.6238310830903797,0.6238310830903797,-1.1251704742477617,,-1.1251704742477617,-1.1251704742477617
daily_30,diaria,validacao_2023,XGBoost,cumulativo,3,1,108.67506789302146,,108.67506789302146,108.67506789302146,120.81194073174845,,120.81194073174845,120.81194073174845,0.6559935660508609,,0.6559935660508609,0.6559935660508609,-0.20004133162410553,,-0.20004133162410553,-0.20004133162410553
daily_30,diaria,validacao_2023,XGBoost,cumulativo,7,1,103.65842873106993,,103.65842873106993,103.65842873106993,112.80511570775715,,112.80511570775715,112.80511570775715,0.6039370506519017,,0.6039370506519017,0.6039370506519017,-0.17234039555778924,,-0.17234039555778924,-0.17234039555778924
daily_30,diaria,validacao_2023,XGBoost,cumulativo,14,1,98.45721292375546,,98.45721292375546,98.45721292375546,106.91069489201695,,106.91069489201695,106.91069489201695,0.5685217047487315,,0.5685217047487315,0.5685217047487315,-0.29812991125662336,,-0.29812991125662336,-0.29812991125662336
daily_30,diaria,validacao_2023,XGBoost,cumulativo,30,1,97.71269566247474,,97.71269566247474,97.71269566247474,107.93593645428555,,107.93593645428555,107.93593645428555,0.5378892151041006,,0.5378892151041006,0.5378892151041006,-0.4257432838962668,,-0.4257432838962668,-0.4257432838962668
daily_30,diaria,validacao_2023,XGBoost,lead_exato,1,1,106.32778147892661,,106.32778147892661,106.32778147892661,113.50743807373003,,113.50743807373003,113.50743807373003,0.6238310830903797,,0.6238310830903797,0.6238310830903797,-1.1251704742477617,,-1.1251704742477617,-1.1251704742477617
daily_30,diaria,validacao_2023,XGBoost,lead_exato,3,1,112.43554423625594,,112.43554423625594,112.43554423625594,122.93553440511445,,122.93553440511445,122.93553440511445,0.6645945903401513,,0.6645945903401513,0.6645945903401513,0.015727221597878094,,0.015727221597878094,0.015727221597878094
daily_30,diaria,validacao_2023,XGBoost,lead_exato,7,1,82.18930009359788,,82.18930009359788,82.18930009359788,86.11157220811774,,86.11157220811774,86.11157220811774,0.4580855235625767,,0.4580855235625767,0.4580855235625767,-2.582488032687875,,-2.582488032687875,-2.582488032687875
daily_30,diaria,validacao_2023,XGBoost,lead_exato,14,1,92.42518578529196,,92.42518578529196,92.42518578529196,95.22462162665212,,95.22462162665212,95.22462162665212,0.4978592451975081,,0.4978592451975081,0.4978592451975081,-2.9510820374082707,,-2.9510820374082707,-2.9510820374082707
daily_30,diaria,validacao_2023,XGBoost,lead_exato,30,1,76.43015863895519,,76.43015863895519,76.43015863895519,82.40020838916688,,82.40020838916688,82.40020838916688,0.38354660992243506,,0.38354660992243506,0.38354660992243506,-1.0632470820398487,,-1.0632470820398487,-1.0632470820398487
