tarefa,resolucao,tipo_horizonte,horizonte,localidade,metrica,valor_timesnet,valor_dilatedrnn,diferenca_timesnet_menos_dilatedrnn,melhor_timesnet,unidade_pareamento
daily_30,diaria,cumulativo,3,BYD Camacari,nRMSE,0.31747269092195035,0.8180437054913191,-0.5005710145693687,True,localidade
daily_30,diaria,cumulativo,3,Tesla Gigafactory Nevada,nRMSE,0.7101364816435747,0.9208256777914957,-0.21068919614792103,True,localidade
daily_30,diaria,cumulativo,7,BYD Camacari,nRMSE,0.2635999055549232,0.8301029262006322,-0.566503020645709,True,localidade
daily_30,diaria,cumulativo,7,Tesla Gigafactory Nevada,nRMSE,0.6843515476027959,0.9704516521753769,-0.28610010457258095,True,localidade
daily_30,diaria,cumulativo,14,BYD Camacari,nRMSE,0.3113075477037374,0.8670758583936657,-0.5557683106899283,True,localidade
daily_30,diaria,cumulativo,14,Tesla Gigafactory Nevada,nRMSE,0.717689043391688,1.045708519237027,-0.32801947584533897,True,localidade
daily_30,diaria,cumulativo,30,BYD Camacari,nRMSE,0.3016182258472297,0.8894585125224769,-0.5878402866752472,True,localidade
daily_30,diaria,cumulativo,30,Tesla Gigafactory Nevada,nRMSE,0.7339580482692803,1.108668888358925,-0.3747108400896447,True,localidade
daily_30,diaria,lead_exato,1,BYD Camacari,nRMSE,0.36529888494282775,0.7172275355527361,-0.35192865060990836,True,localidade
daily_30,diaria,lead_exato,1,Tesla Gigafactory Nevada,nRMSE,0.6645042017114882,0.6630417829444587,0.0014624187670294608,False,localidade
daily_30,diaria,lead_exato,3,BYD Camacari,nRMSE,0.29461505116205705,1.0358663149106035,-0.7412512637485464,True,localidade
daily_30,diaria,lead_exato,3,Tesla Gigafactory Nevada,nRMSE,0.6421418287239021,1.2175274109391963,-0.5753855822152941,True,localidade
daily_30,diaria,lead_exato,7,BYD Camacari,nRMSE,0.27301891456966293,0.5314854494047059,-0.25846653483504295,True,localidade
daily_30,diaria,lead_exato,7,Tesla Gigafactory Nevada,nRMSE,0.6462823231294146,0.820416463477193,-0.1741341403477784,True,localidade
daily_30,diaria,lead_exato,14,BYD Camacari,nRMSE,0.2292558591345037,1.0171759756583845,-0.7879201165238807,True,localidade
daily_30,diaria,lead_exato,14,Tesla Gigafactory Nevada,nRMSE,0.6924500186001277,1.187874355805156,-0.49542433720502843,True,localidade
daily_30,diaria,lead_exato,30,BYD Camacari,nRMSE,0.3631142893874197,0.8066617871405999,-0.4435474977531802,True,localidade
daily_30,diaria,lead_exato,30,Tesla Gigafactory Nevada,nRMSE,0.8315369864594881,0.9390910794585168,-0.10755409299902863,True,localidade
daily_30,diaria,cumulativo,1,BYD Camacari,R2,-0.2034879512045451,-3.6393694948167266,3.4358815436121812,True,localidade
daily_30,diaria,cumulativo,1,Tesla Gigafactory Nevada,R2,-0.34465761628837854,-0.338745573365149,-0.005912042923229555,False,localidade
daily_30,diaria,cumulativo,3,BYD Camacari,R2,-0.3876865035457959,-8.213648347268983,7.825961843723187,True,localidade
daily_30,diaria,cumulativo,3,Tesla Gigafactory Nevada,R2,-0.11154811686559274,-0.8689576553068643,0.7574095384412716,True,localidade
daily_30,diaria,cumulativo,7,BYD Camacari,R2,-0.3655916641166792,-12.542356615567252,12.176764951450572,True,localidade
daily_30,diaria,cumulativo,7,Tesla Gigafactory Nevada,R2,-0.08179736421163142,-1.175380438889528,1.0935830746778965,True,localidade
daily_30,diaria,cumulativo,14,BYD Camacari,R2,-0.2711881292467375,-8.861539463080678,8.59035133383394,True,localidade
daily_30,diaria,cumulativo,14,Tesla Gigafactory Nevada,R2,-0.054284646423596206,-1.2382394288905707,1.1839547824669745,True,localidade
daily_30,diaria,cumulativo,30,BYD Camacari,R2,-0.33514592017166267,-10.610875349680722,10.27572942950906,True,localidade
daily_30,diaria,cumulativo,30,Tesla Gigafactory Nevada,R2,-0.1024425947419958,-1.5154589316091664,1.4130163368671707,True,localidade
daily_30,diaria,lead_exato,1,BYD Camacari,R2,-0.2034879512045451,-3.6393694948167266,3.4358815436121812,True,localidade
daily_30,diaria,lead_exato,1,Tesla Gigafactory Nevada,R2,-0.34465761628837854,-0.338745573365149,-0.005912042923229555,False,localidade
daily_30,diaria,lead_exato,3,BYD Camacari,R2,-0.1159716654690317,-12.79592195745419,12.67995029198516,True,localidade
daily_30,diaria,lead_exato,3,Tesla Gigafactory Nevada,R2,0.14517161763975484,-2.0730845372509523,2.218256154890707,True,localidade
daily_30,diaria,lead_exato,7,BYD Camacari,R2,-0.3925748595850993,-4.277349265061329,3.88477440547623,True,localidade
daily_30,diaria,lead_exato,7,Tesla Gigafactory Nevada,R2,-0.0645571001892169,-0.7155095488074537,0.6509524486182368,True,localidade
daily_30,diaria,lead_exato,14,BYD Camacari,R2,-0.5169654327550455,-28.862556556447434,28.345591123692387,True,localidade
daily_30,diaria,lead_exato,14,Tesla Gigafactory Nevada,R2,-0.16650600857448183,-2.4328207851821375,2.266314776607656,True,localidade
daily_30,diaria,lead_exato,30,BYD Camacari,R2,-0.15529336248835368,-4.70149262806532,4.546199265576966,True,localidade
daily_30,diaria,lead_exato,30,Tesla Gigafactory Nevada,R2,-1.6858024871848842,-2.4255188324577737,0.7397163452728894,True,localidade
