tarefa,resolucao,particao,modelo,tipo_estimativa,semente,tipo_horizonte,horizonte,N_localidades,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2,agregacao
daily_30,diaria,validacao_2023,TimesNet,ensemble,,cumulativo,7,2,6,42,100.3255026744815,110.87995726946045,0.6010715653362061,-0.06901919242555443,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,ensemble,,cumulativo,14,2,6,84,92.06527869544084,102.50923376154381,0.5526755353377898,-0.11373768256730543,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,ensemble,,cumulativo,30,2,6,180,91.1327112596347,102.00859779629118,0.5153583229329581,-0.16391898639600322,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,ensemble,,lead_exato,1,2,6,6,95.41934175825737,105.46519112522634,0.5985252247711197,-0.4818252457393619,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,ensemble,,lead_exato,3,2,6,6,112.39024552411124,119.24218071808859,0.6454471718771485,0.09359750808410566,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,ensemble,,lead_exato,7,2,6,6,73.07903435791195,78.91377324038407,0.43012189849457955,-0.8243300724864557,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,ensemble,,lead_exato,14,2,6,6,69.84126431488332,82.28558957724981,0.4463375739242686,-0.015045032534449831,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,ensemble,,lead_exato,30,2,6,6,79.85153843666646,87.39067632778091,0.41984352941416947,-0.48234883031696085,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,semente,11.0,cumulativo,1,2,6,6,95.41934175825737,105.46519112522634,0.5985252247711197,-0.4818252457393619,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,semente,11.0,cumulativo,3,2,6,18,105.62587508518908,115.77217762930846,0.6397150333947423,-0.02200710832282121,media_aritmetica_das_metricas_por_localidade
