tarefa,resolucao,particao,modelo,tipo_estimativa,semente,localidade,tipo_horizonte,horizonte,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2
daily_30,diaria,validacao_2023,Persistencia,deterministica,,BYD Camacari,cumulativo,1,3,3,24.458328247070312,35.09010550607473,0.1337048880077575,0.4289884144828695
daily_30,diaria,validacao_2023,Persistencia,deterministica,,BYD Camacari,lead_exato,1,3,3,24.458328247070312,35.09010550607473,0.1337048880077575,0.4289884144828695
daily_30,diaria,validacao_2023,Persistencia,deterministica,,BYD Camacari,cumulativo,3,3,9,58.45370568169488,77.38348370024018,0.33675495955656704,0.05305579044204223
daily_30,diaria,validacao_2023,Persistencia,deterministica,,BYD Camacari,lead_exato,3,3,3,95.05555470784505,110.02866200080528,0.5735223122466521,-0.40589225562684916
daily_30,diaria,validacao_2023,Persistencia,deterministica,,BYD Camacari,cumulativo,7,3,21,59.09325408935547,75.27667629108899,0.32960440663902313,-0.017889307513111685
daily_30,diaria,validacao_2023,Persistencia,deterministica,,BYD Camacari,lead_exato,7,3,3,54.15277608235677,61.05805307096704,0.26233320331242554,-7.488913546829142
daily_30,diaria,validacao_2023,Persistencia,deterministica,,BYD Camacari,cumulativo,14,3,42,48.92360996064686,63.875845230704805,0.2671576007269847,-0.00987378227605662
daily_30,diaria,validacao_2023,Persistencia,deterministica,,BYD Camacari,lead_exato,14,3,3,48.90277608235677,58.84710353302889,0.24725673753373484,-9.503498563893528
daily_30,diaria,validacao_2023,Persistencia,deterministica,,BYD Camacari,cumulativo,30,3,90,44.11897998385959,61.119388928836464,0.24924788368965292,0.013537844594932902
daily_30,diaria,validacao_2023,Persistencia,deterministica,,BYD Camacari,lead_exato,30,3,3,31.055552164713543,37.704426974665715,0.14574106380780066,-0.48329227479813563
daily_30,diaria,validacao_2023,Persistencia,deterministica,,Tesla Gigafactory Nevada,cumulativo,1,3,3,24.875000476837158,28.04284348340098,0.18103512682490325,0.9584828053911516
daily_30,diaria,validacao_2023,Persistencia,deterministica,,Tesla Gigafactory Nevada,lead_exato,1,3,3,24.875000476837158,28.04284348340098,0.18103512682490325,0.9584828053911516
daily_30,diaria,validacao_2023,Persistencia,deterministica,,Tesla Gigafactory Nevada,cumulativo,3,3,9,23.60648266474406,25.74764359736495,0.15738435682233434,0.9693399171401677
daily_30,diaria,validacao_2023,Persistencia,deterministica,,Tesla Gigafactory Nevada,lead_exato,3,3,3,21.583340167999268,24.350120199209776,0.13444851392015028,0.9752849387023654
daily_30,diaria,validacao_2023,Persistencia,deterministica,,Tesla Gigafactory Nevada,cumulativo,7,3,21,31.50793441136678,38.46936733686889,0.22878977889381086,0.9220641465731244
daily_30,diaria,validacao_2023,Persistencia,deterministica,,Tesla Gigafactory Nevada,lead_exato,7,3,3,45.68054882685343,46.21168268493459,0.26624318542966413,0.8487795413680069
daily_30,diaria,validacao_2023,Persistencia,deterministica,,Tesla Gigafactory Nevada,cumulativo,14,3,42,37.66963965552194,46.69161504598426,0.27858925633216014,0.8705088405943404
daily_30,diaria,validacao_2023,Persistencia,deterministica,,Tesla Gigafactory Nevada,lead_exato,14,3,3,25.58333381017049,33.00054335481338,0.18381859514269316,0.9447760921306617
daily_30,diaria,validacao_2023,Persistencia,deterministica,,Tesla Gigafactory Nevada,cumulativo,30,3,90,43.90647825664944,60.84795554331368,0.3371216203533077,0.7789906624374746
daily_30,diaria,validacao_2023,Persistencia,deterministica,,Tesla Gigafactory Nevada,lead_exato,30,3,3,64.30555645624797,88.73337756541322,0.4475832469290102,0.3319198412542861
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,BYD Camacari,cumulativo,1,3,3,63.83333841959635,67.14829273870373,0.2558571663167623,-1.090959023842077
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,BYD Camacari,lead_exato,1,3,3,63.83333841959635,67.14829273870373,0.2558571663167623,-1.090959023842077
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,BYD Camacari,cumulativo,3,3,9,90.10648261176215,106.07532377855388,0.46161518790457085,-0.7793302841486689
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,BYD Camacari,lead_exato,3,3,3,99.68054962158203,103.4428841823434,0.5391940703712821,-0.24262937844243782
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,BYD Camacari,cumulativo,7,3,21,63.1468266078404,78.76217546775483,0.3448659184985969,-0.11433324630670927
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,BYD Camacari,lead_exato,7,3,3,35.263885498046875,36.32703103907218,0.15607746955562699,-2.0048722744175227
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,BYD Camacari,cumulativo,14,3,42,50.26190621512277,63.83043448579447,0.26696767250586056,-0.008438409658328094
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,BYD Camacari,lead_exato,14,3,3,25.777781168619793,29.185055122294546,0.12262628202644767,-1.5834783886503314
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,BYD Camacari,cumulativo,30,3,90,52.90046361287435,70.54325660767651,0.2876788810587053,-0.3141151777931852
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,BYD Camacari,lead_exato,30,3,3,15.458338419596354,16.334913934191334,0.06314027091772341,0.7215958233191342
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,cumulativo,1,3,3,53.194444020589195,57.92924388897521,0.3739716345283937,0.8228343085065395
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,lead_exato,1,3,3,53.194444020589195,57.92924388897521,0.3739716345283937,0.8228343085065395
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,cumulativo,3,3,9,43.722223069932724,47.78095128623843,0.2920645634272151,0.8944136127306068
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,lead_exato,3,3,3,32.87500254313151,33.31691664368301,0.18395843201176765,0.9537311103286612
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,cumulativo,7,3,21,42.515874681018644,49.03355670999364,0.29161843239633767,0.8733824224296554
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,lead_exato,7,3,3,60.22222646077474,71.6092931930846,0.412568537183112,0.6368836870416948
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,cumulativo,14,3,42,38.88492089226132,46.43798891964803,0.27707597576020243,0.8719117966618458
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,lead_exato,14,3,3,33.972222646077476,43.67760966599228,0.24329165619094453,0.9032607579751843
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,cumulativo,30,3,90,31.175925503836737,41.48018239257976,0.2298165349332573,0.8972930207929647
daily_30,diaria,validacao_2023,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,lead_exato,30,3,3,32.958342711130776,48.67457122328851,0.24552116947127933,0.7989709515230974
daily_30,diaria,validacao_2023,Climatologia,deterministica,,BYD Camacari,cumulativo,1,3,3,31.173619588216145,36.55972197685006,0.1393046119984806,0.38015751416541566
daily_30,diaria,validacao_2023,Climatologia,deterministica,,BYD Camacari,lead_exato,1,3,3,31.173619588216145,36.55972197685006,0.1393046119984806,0.38015751416541566
daily_30,diaria,validacao_2023,Climatologia,deterministica,,BYD Camacari,cumulativo,3,3,9,61.452549616495766,67.78571690462948,0.2949877062030041,0.2733852235499604
daily_30,diaria,validacao_2023,Climatologia,deterministica,,BYD Camacari,lead_exato,3,3,3,89.13888295491536,89.63604483656802,0.4672261823463491,0.06694822063865302
daily_30,diaria,validacao_2023,Climatologia,deterministica,,BYD Camacari,cumulativo,7,3,21,49.692958922613236,57.273339360660145,0.2507754854001233,0.4107702134862009
daily_30,diaria,validacao_2023,Climatologia,deterministica,,BYD Camacari,lead_exato,7,3,3,25.62847646077474,30.45264170462026,0.13083841763531798,-1.1116218737020946
daily_30,diaria,validacao_2023,Climatologia,deterministica,,BYD Camacari,cumulativo,14,3,42,39.11805734180269,48.54864084679676,0.2030523175128433,0.41662484450230874
daily_30,diaria,validacao_2023,Climatologia,deterministica,,BYD Camacari,lead_exato,14,3,3,42.43055788675944,45.62373966453314,0.19169638514509724,-5.313432738738147
daily_30,diaria,validacao_2023,Climatologia,deterministica,,BYD Camacari,cumulativo,30,3,90,42.95555600060357,53.377284344023195,0.21767519919643114,0.2476232425757029
daily_30,diaria,validacao_2023,Climatologia,deterministica,,BYD Camacari,lead_exato,30,3,3,23.340274810791016,27.627428161621886,0.1067898677588658,0.2036152010785024
daily_30,diaria,validacao_2023,Climatologia,deterministica,,Tesla Gigafactory Nevada,cumulativo,1,3,3,32.55902894337972,38.96831603008152,0.25156628780652973,0.9198308680801992
daily_30,diaria,validacao_2023,Climatologia,deterministica,,Tesla Gigafactory Nevada,lead_exato,1,3,3,32.55902894337972,38.96831603008152,0.25156628780652973,0.9198308680801992
daily_30,diaria,validacao_2023,Climatologia,deterministica,,Tesla Gigafactory Nevada,cumulativo,3,3,9,38.52546374003092,43.10469240582918,0.2634805886085152,0.9140694785932497
daily_30,diaria,validacao_2023,Climatologia,deterministica,,Tesla Gigafactory Nevada,lead_exato,3,3,3,38.60416825612386,43.435454200577276,0.23982765674002224,0.9213591484194269
daily_30,diaria,validacao_2023,Climatologia,deterministica,,Tesla Gigafactory Nevada,cumulativo,7,3,21,33.35615226200649,38.30727776643498,0.22782577975507207,0.9227195238954574
daily_30,diaria,validacao_2023,Climatologia,deterministica,,Tesla Gigafactory Nevada,lead_exato,7,3,3,26.46181011199951,27.18498371906511,0.15662309270501945,0.947668264192992
daily_30,diaria,validacao_2023,Climatologia,deterministica,,Tesla Gigafactory Nevada,cumulativo,14,3,42,32.2589293888637,38.10810880176558,0.22737507967658102,0.9137424497597633
daily_30,diaria,validacao_2023,Climatologia,deterministica,,Tesla Gigafactory Nevada,lead_exato,14,3,3,26.631940205891926,33.74693186841961,0.1879761051123503,0.9422497931621997
daily_30,diaria,validacao_2023,Climatologia,deterministica,,Tesla Gigafactory Nevada,cumulativo,30,3,90,26.653935905297597,33.26287437121863,0.18428941458273784,0.9339552664502446
daily_30,diaria,validacao_2023,Climatologia,deterministica,,Tesla Gigafactory Nevada,lead_exato,30,3,3,7.541670282681783,8.81121225463994,0.04444495519631428,0.993412420424524
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,BYD Camacari,cumulativo,1,3,3,68.96575881616081,82.35986941941101,0.3138182960193585,-2.145624441654524
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,BYD Camacari,lead_exato,1,3,3,68.96575881616081,82.35986941941101,0.3138182960193585,-2.145624441654524
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,BYD Camacari,cumulativo,3,3,9,74.45949971729927,93.68243764640799,0.40768422397451226,-0.38785534957695367
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,BYD Camacari,lead_exato,3,3,3,79.47175905703206,91.8508554645312,0.4787708407057192,0.020269143950701785
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,BYD Camacari,cumulativo,7,3,21,71.6973494443245,85.35642585310252,0.3737393238158952,-0.30873622818333457
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,BYD Camacari,lead_exato,7,3,3,47.811460956014436,51.929122494470235,0.22311116001920617,-5.140279981422729
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,BYD Camacari,cumulativo,14,3,42,65.87301732849996,77.7628902202686,0.32523948766248884,-0.49671311756973124
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,BYD Camacari,lead_exato,14,3,3,44.09390124669054,47.58238898317975,0.19992600413100733,-5.867146035489434
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,BYD Camacari,cumulativo,30,3,90,69.82523846525534,82.22188805861924,0.33530491634070286,-0.785242890042263
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,BYD Camacari,lead_exato,30,3,3,45.919876659575756,54.44830076464066,0.21046211049163335,-2.0932192671000616
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,cumulativo,1,3,3,143.6898041416924,144.65500672804905,0.9338438701614009,-0.10471650684099942
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,lead_exato,1,3,3,143.6898041416924,144.65500672804905,0.9338438701614009,-0.10471650684099942
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,cumulativo,3,3,9,142.89063606874367,147.9414438170889,0.9043029081272095,-0.0122273136712574
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,lead_exato,3,3,3,145.3993294154798,154.0202133456977,0.8504183399745835,0.011185299245054403
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,cumulativo,7,3,21,135.61950801781538,140.2538055624118,0.8341347774879082,-0.035944562932243906
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,lead_exato,7,3,3,116.56713923118132,120.29402192176524,0.6930598871059472,-0.02469608395302081
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,cumulativo,14,3,42,131.041408519011,136.0584995637653,0.8118039218349743,-0.09954670494351547
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,lead_exato,14,3,3,140.75647032389338,142.8668542701245,0.7957924862640089,-0.03501803932710823
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,cumulativo,30,3,90,125.60015285969415,133.64998484995186,0.7404735138674984,-0.06624367775027062
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,lead_exato,30,3,3,106.94044061833462,110.35211601369309,0.5566311093532368,-0.03327489697963615
daily_30,diaria,validacao_2023,XGBoost,ensemble,,BYD Camacari,cumulativo,1,3,3,68.96575881616081,82.35986941941101,0.3138182960193585,-2.145624441654524
daily_30,diaria,validacao_2023,XGBoost,ensemble,,BYD Camacari,lead_exato,1,3,3,68.96575881616081,82.35986941941101,0.3138182960193585,-2.145624441654524
daily_30,diaria,validacao_2023,XGBoost,ensemble,,BYD Camacari,cumulativo,3,3,9,74.45949971729927,93.68243764640799,0.40768422397451226,-0.38785534957695367
daily_30,diaria,validacao_2023,XGBoost,ensemble,,BYD Camacari,lead_exato,3,3,3,79.47175905703206,91.8508554645312,0.4787708407057192,0.020269143950701785
daily_30,diaria,validacao_2023,XGBoost,ensemble,,BYD Camacari,cumulativo,7,3,21,71.6973494443245,85.35642585310252,0.3737393238158952,-0.30873622818333457
daily_30,diaria,validacao_2023,XGBoost,ensemble,,BYD Camacari,lead_exato,7,3,3,47.811460956014436,51.929122494470235,0.22311116001920617,-5.140279981422729
daily_30,diaria,validacao_2023,XGBoost,ensemble,,BYD Camacari,cumulativo,14,3,42,65.87301732849996,77.7628902202686,0.32523948766248884,-0.49671311756973124
daily_30,diaria,validacao_2023,XGBoost,ensemble,,BYD Camacari,lead_exato,14,3,3,44.09390124669054,47.58238898317975,0.19992600413100733,-5.867146035489434
daily_30,diaria,validacao_2023,XGBoost,ensemble,,BYD Camacari,cumulativo,30,3,90,69.82523846525534,82.22188805861924,0.33530491634070286,-0.785242890042263
daily_30,diaria,validacao_2023,XGBoost,ensemble,,BYD Camacari,lead_exato,30,3,3,45.919876659575756,54.44830076464066,0.21046211049163335,-2.0932192671000616
daily_30,diaria,validacao_2023,XGBoost,ensemble,,Tesla Gigafactory Nevada,cumulativo,1,3,3,143.6898041416924,144.65500672804905,0.9338438701614009,-0.10471650684099942
daily_30,diaria,validacao_2023,XGBoost,ensemble,,Tesla Gigafactory Nevada,lead_exato,1,3,3,143.6898041416924,144.65500672804905,0.9338438701614009,-0.10471650684099942
daily_30,diaria,validacao_2023,XGBoost,ensemble,,Tesla Gigafactory Nevada,cumulativo,3,3,9,142.89063606874367,147.9414438170889,0.9043029081272095,-0.0122273136712574
daily_30,diaria,validacao_2023,XGBoost,ensemble,,Tesla Gigafactory Nevada,lead_exato,3,3,3,145.3993294154798,154.0202133456977,0.8504183399745835,0.011185299245054403
daily_30,diaria,validacao_2023,XGBoost,ensemble,,Tesla Gigafactory Nevada,cumulativo,7,3,21,135.61950801781538,140.2538055624118,0.8341347774879082,-0.035944562932243906
daily_30,diaria,validacao_2023,XGBoost,ensemble,,Tesla Gigafactory Nevada,lead_exato,7,3,3,116.56713923118132,120.29402192176524,0.6930598871059472,-0.02469608395302081
