data,ghi_real_normalizado,ghi_previsto_mlp_normalizado,ghi_real_wm2,ghi_previsto_mlp_wm2
2023-10-26,0.44881889763779526,0.37910831199674727,181.08333333333331,154.4420292534095
2023-10-27,0.4566929133858268,0.40940355510540455,184.25,166.15114071490552
2023-10-28,0.4645669291338583,0.41031364190911446,186.875,166.5028892645394
2023-10-29,0.4566929133858268,0.44893969434462455,184.33333333333331,181.43185853086405
2023-10-30,0.44881889763779526,0.45441898086680377,181.25,183.54960277168632
2023-10-31,0.4094488188976378,0.45376574921604684,166.0,183.29712873866876
2023-11-01,0.33858267716535434,0.4046851752922327,138.70833333333334,164.32748691711458
2023-11-02,0.3228346456692913,0.4046857604976727,133.95833333333334,164.32771309901716
2023-11-03,0.4015748031496063,0.3837158914892229,163.20833333333334,156.22285872725132
2023-11-04,0.3464566929133858,0.3964568724299778,142.5,161.14724786085307
2023-11-05,0.15748031496062992,0.3845791373474811,68.95833333333333,156.55650325146811
2023-11-06,0.3700787401574803,0.32592334657212974,151.70833333333334,133.88604011679482
2023-11-07,0.25984251968503935,0.3470645593475896,107.875,142.05711885451004
2023-11-08,0.4015748031496063,0.2977534405291217,162.16666666666666,122.99837143117222
2023-11-09,0.3464566929133858,0.3656103565339619,141.91666666666666,149.22506946704294
2023-11-10,0.3543307086614173,0.3613445911628249,146.20833333333334,147.5763511510985
2023-11-11,0.3543307086614173,0.3684661848016931,146.04166666666666,150.32884709252104
2023-11-12,0.2992125984251969,0.3327807346042692,123.125,136.5364205912167
2023-11-13,0.3464566929133858,0.3424976228318032,141.83333333333334,140.2919978911586
2023-11-14,0.36220472440944884,0.33052389533658777,146.625,135.66415221425783
2023-11-15,0.25196850393700787,0.3571773820903948,104.58333333333331,145.96572484460424
2023-11-16,0.23622047244094488,0.31930922537414524,99.79166666666669,131.3296822737738
2023-11-17,0.25984251968503935,0.29835628424777183,107.95833333333331,123.23137052843049
2023-11-18,0.13385826771653545,0.28553448068299736,61.04166666666666,118.27574345064515
2023-11-19,0.2677165354330709,0.23171006972254138,111.83333333333331,97.47260861442892
2023-11-20,0.3464566929133858,0.26624072533745685,140.58333333333334,110.81870700959375
2023-11-21,0.31496062992125984,0.3069840148255737,129.875,126.56598839675091
2023-11-22,0.2677165354330709,0.3095678350764759,112.33333333333331,127.56463492372461
2023-11-23,0.05511811023622047,0.29353624358508223,29.08333333333333,121.36842481230096
2023-11-24,0.2755905511811024,0.20876980315581922,113.75,88.6061955863908
2023-11-25,0.25196850393700787,0.2307469862960928,106.33333333333331,97.10037687010654
2023-11-26,0.33858267716535434,0.24709447533098228,138.25,103.41868138209132
2023-11-27,0.33070866141732286,0.3131341764650699,136.79166666666666,128.9430258704162
2023-11-28,0.30708661417322836,0.3164229937834516,126.5,130.21415376397073
2023-11-29,0.2125984251968504,0.31060772131261055,90.83333333333331,127.96655095399065
2023-11-30,0.14960629921259844,0.22996713935917862,65.54166666666667,96.79896602898921
2023-12-01,0.1968503937007874,0.2203520345638076,85.25,93.0827280255783
2023-12-02,0.18110236220472442,0.21372341527688976,78.25,90.52076667118456
2023-12-03,0.14960629921259844,0.2171843817004238,65.625,91.85843019388048
2023-12-04,0.29133858267716534,0.20694034671613498,121.0,87.89911067245284
2023-12-05,0.25984251968503935,0.24712896299637732,109.29166666666669,103.43201086476651
2023-12-06,0.2755905511811024,0.2500273556965883,115.41666666666669,104.55223964339805
2023-12-07,0.1732283464566929,0.25827403395541526,74.79166666666667,107.73958079043467
2023-12-08,0.29133858267716534,0.22182302284415423,121.625,93.65126499593228
2023-12-09,0.2677165354330709,0.2524748176106172,112.08333333333331,105.49818367317022
2023-12-10,0.2047244094488189,0.25015871361954756,88.25,104.60300948062181
2023-12-11,0.2755905511811024,0.24404740786370305,113.625,102.2409898059879
2023-12-12,0.15748031496062992,0.2547082530819265,67.375,106.36140648283127
2023-12-13,0.29133858267716534,0.2154328076445824,120.33333333333331,91.18144682129777
2023-12-14,0.2125984251968504,0.2484188271072727,90.58333333333331,103.93054334362758
2023-12-15,0.23622047244094488,0.23268493174250027,98.70833333333331,97.84939278514302
2023-12-16,0.28346456692913385,0.2397101852452967,117.45833333333331,100.56465326397384
2023-12-17,0.18110236220472442,0.25296700523671745,76.95833333333333,105.68841419065797
2023-12-18,0.11023622047244094,0.226085826146728,50.875,95.29883847237704
2023-12-19,0.12598425196850394,0.18809792938991943,55.458333333333336,80.61651637587053
2023-12-20,0.1732283464566929,0.1883236352479204,74.625,80.70375168998791
2023-12-21,0.2204724409448819,0.19550229714522793,92.16666666666669,83.47830451329726
2023-12-22,0.2755905511811024,0.21591701105596633,113.41666666666669,91.36859143979765
2023-12-23,0.15748031496062992,0.24571547850465247,69.08333333333333,102.88569910871485
2023-12-24,0.2047244094488189,0.21351527040792345,86.08333333333333,90.44031867932908
2023-12-25,0.23622047244094488,0.21186285400314397,98.20833333333331,89.80165973888182
2023-12-26,0.25984251968503935,0.22484374913353167,107.16666666666669,94.81877570677666
2023-12-27,0.2125984251968504,0.2399148066108831,90.54166666666669,100.64373942177299
2023-12-28,0.23622047244094488,0.23042910434583974,100.375,96.97751549633374
2023-12-29,0.2283464566929134,0.23581991746564313,97.625,99.06106476713774
2023-12-30,0.11023622047244094,0.22920578852537804,49.708333333333336,96.50470393172529
2023-12-31,0.2125984251968504,0.19381585416847935,91.08333333333331,82.82649430278394
2024-01-01,0.29133858267716534,0.21181808130416369,119.91666666666669,89.78435509072594
2024-01-02,0.11811023622047244,0.24478448897593913,52.333333333333336,102.52587165586715
2024-01-03,0.16535433070866143,0.20388620109886635,71.875,86.71868339137852
2024-01-04,0.2755905511811024,0.2027425398447698,114.41666666666669,86.27665831667021
2024-01-05,0.2992125984251969,0.23201460227652537,124.0,97.59031044654373
2024-01-06,0.08661417322834646,0.25457548993290546,41.5,106.31009352573463
2024-01-07,0.25196850393700787,0.20046973672953644,104.20833333333331,85.39821991263251
2024-01-08,0.16535433070866143,0.22777527833795919,70.54166666666667,95.9518117442879
2024-01-09,0.28346456692913385,0.20483674776618477,116.79166666666669,87.08606967829708
2024-01-10,0.23622047244094488,0.24167204782784335,100.0,101.32291315212812
2024-01-11,0.18110236220472442,0.23876793335687663,76.41666666666667,100.20047290909949
