data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2023-10-26,0.44881889763779526,0.37475166,181.08333333333331,152.75818219284216
2023-10-27,0.4566929133858268,0.38040304,184.25,154.9424423376719
2023-10-28,0.4645669291338583,0.39593637,186.875,160.94607363144556
2023-10-29,0.4566929133858268,0.4418371,184.33333333333331,178.68670665721098
2023-10-30,0.44881889763779526,0.44979125,181.25,181.7609858016173
2023-10-31,0.4094488188976378,0.4484252,166.0,181.23300784329572
2023-11-01,0.33858267716535434,0.4043571,138.70833333333334,164.200687939922
2023-11-02,0.3228346456692913,0.40143555,133.95833333333334,163.07150829831758
2023-11-03,0.4015748031496063,0.3720853,163.20833333333334,151.7276363025109
2023-11-04,0.3464566929133858,0.37789792,142.5,153.97421206037203
2023-11-05,0.15748031496062992,0.37491447,68.95833333333333,152.8211082915465
2023-11-06,0.3700787401574803,0.32186154,151.70833333333334,132.3161500642697
2023-11-07,0.25984251968503935,0.32246158,107.875,132.54806550840536
2023-11-08,0.4015748031496063,0.29855302,162.16666666666666,123.30740880469482
2023-11-09,0.3464566929133858,0.34577283,141.91666666666666,141.5578664789597
2023-11-10,0.3543307086614173,0.35133958,146.20833333333334,143.70941380659738
2023-11-11,0.3543307086614173,0.35957533,146.04166666666666,146.89253217975298
2023-11-12,0.2992125984251969,0.33024025,123.125,135.55452315012613
2023-11-13,0.3464566929133858,0.34128138,141.83333333333334,139.82192167143026
2023-11-14,0.36220472440944884,0.32944876,146.625,135.2486122349898
2023-11-15,0.25196850393700787,0.35072592,104.58333333333331,143.47223436335722
2023-11-16,0.23622047244094488,0.32544348,99.79166666666669,133.70057031015554
2023-11-17,0.25984251968503935,0.3017312,107.95833333333331,124.53577509025733
2023-11-18,0.13385826771653545,0.2866211,61.04166666666666,118.69571940104167
2023-11-19,0.2677165354330709,0.24131651,111.83333333333331,101.18549864242475
2023-11-20,0.3464566929133858,0.26174194,140.58333333333334,109.07992501060168
2023-11-21,0.31496062992125984,0.2927413,129.875,121.06117860476176
2023-11-22,0.2677165354330709,0.3093281,112.33333333333331,127.47198080519836
