data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,42.969086021505376,0.14055923,74.4236600539884
2024-02-29,114.36637931034483,0.3500653,131.57862282941738
2024-03-31,134.98387096774192,0.5351761,182.07836050935435
2024-04-30,204.275,0.5351761,182.07836050935435
2024-05-31,249.9543010752688,0.5351761,182.07836050935435
2024-06-30,248.35,0.5351761,182.07836050935435
2024-07-31,255.46505376344084,0.53521746,182.08964538873843
2024-08-31,228.71236559139783,0.5353903,182.1368012247814
2024-09-30,188.0097222222222,0.5178665,177.35615882737875
2024-10-31,146.7271505376344,0.29699585,117.10084617782292
2024-11-30,64.27777777777777,0.13171954,72.01212279422603
2024-12-31,45.26478494623656,0.11783964,68.22557216992928
