data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,42.969086021505376,0.20754947,92.69914415677789
2024-02-29,114.36637931034483,0.2727859,110.49617539069558
2024-03-31,134.98387096774192,0.36909282,136.7694884791276
2024-04-30,204.275,0.45527554,160.2808354686238
2024-05-31,249.9543010752688,0.52681464,179.7972863742581
2024-06-30,248.35,0.52681464,179.7972863742581
2024-07-31,255.46505376344084,0.52681464,179.7972863742581
2024-08-31,228.71236559139783,0.52681464,179.7972863742581
2024-09-30,188.0097222222222,0.4411897,156.4381063894826
2024-10-31,146.7271505376344,0.3318755,126.61630037818438
2024-11-30,64.27777777777777,0.23180246,99.31555918617488
2024-12-31,45.26478494623656,0.16244017,80.3929587974944
