data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,42.969086021505376,0.49004993,169.7675733908984
2024-02-29,114.36637931034483,0.49204692,170.31236964289272
2024-03-31,134.98387096774192,0.49197295,170.29219019719295
2024-04-30,204.275,0.49143457,170.14531602855223
2024-05-31,249.9543010752688,0.48974425,169.6841807339514
2024-06-30,248.35,0.48775867,169.14249839319925
2024-07-31,255.46505376344084,0.48617637,168.71083549612524
2024-08-31,228.71236559139783,0.48487517,168.355857744837
2024-09-30,188.0097222222222,0.4841173,168.14910379473827
2024-10-31,146.7271505376344,0.48408285,168.1397051487959
2024-11-30,64.27777777777777,0.4847544,168.3229137021394
2024-12-31,45.26478494623656,0.48690638,168.90998760024118
