data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,42.969086021505376,0.43357664,154.36120076381926
2024-02-29,114.36637931034483,0.43411645,154.50846518765482
2024-03-31,134.98387096774192,0.44232714,156.74840805127843
2024-04-30,204.275,0.45259878,159.55059482623227
2024-05-31,249.9543010752688,0.46801478,163.75620432435718
2024-06-30,248.35,0.48185655,167.53235424119566
2024-07-31,255.46505376344084,0.4876423,169.11074950703582
2024-08-31,228.71236559139783,0.48993382,169.73589767758403
2024-09-30,188.0097222222222,0.48589814,168.63493086072918
2024-10-31,146.7271505376344,0.4764403,166.05475864005558
2024-11-30,64.27777777777777,0.4643565,162.7581998364072
2024-12-31,45.26478494623656,0.44541952,157.59203408840364
