data,ghi_real_normalizado,ghi_previsto_rnn_normalizado,ghi_real_wm2,ghi_previsto_rnn_wm2
2024-01-31,0.13385826771653545,0.09604593,128.3319892473118,120.81143076787953
2024-02-29,0.2677165354330709,0.22652963,153.75574712643677,145.98250709049483
2024-03-31,0.4409448818897638,0.4923305,187.87231182795696,197.25706560108608
2024-04-30,0.8346456692913385,0.71325904,263.20138888888886,239.87548941774395
2024-05-31,0.8031496062992126,0.8321318,257.39381720430106,262.806748165719
2024-06-30,0.937007874015748,0.8276774,283.19305555555553,261.947473017599
2024-07-31,0.7401574803149606,0.80684364,245.24059139784944,257.928511657702
2024-08-31,0.6850393700787402,0.6711668,234.99193548387098,231.75564281754595
2024-09-30,0.4094488188976378,0.54346615,181.27916666666667,207.1214366793953
2024-10-31,0.4645669291338583,0.2035965,191.76209677419354,141.55857155632268
2024-11-30,0.13385826771653545,0.28404623,128.38888888888889,157.07780028174642
2024-12-31,0.11811023622047244,0.08696402,124.73924731182795,119.05947565008955
