data,ghi_real_normalizado,ghi_previsto_lstm_normalizado,ghi_real_wm2,ghi_previsto_lstm_wm2
2023-10-26,0.2047244094488189,0.2537954,79.16666666666667,97.58532944321632
2023-10-27,0.3937007874015748,0.24830818,148.33333333333334,95.54934827486673
2023-10-28,0.23622047244094488,0.2816527,91.83333333333331,107.9215498069922
2023-10-29,0.05511811023622047,0.29889968,24.791666666666668,114.32090223953128
2023-10-30,0.2047244094488189,0.2526504,79.625,97.16049585367242
2023-10-31,0.18110236220472442,0.23788506,72.04166666666667,91.68193503469229
2023-11-01,0.33070866141732286,0.20009694,125.54166666666669,77.66096693649888
2023-11-02,0.2125984251968504,0.25176772,82.54166666666667,96.83298287168145
2023-11-03,0.2047244094488189,0.2556245,79.0,98.26400826250513
2023-11-04,0.11811023622047244,0.23525986,46.708333333333336,90.70787750060359
2023-11-05,0.25196850393700787,0.19624573,97.45833333333331,76.23200937360525
2023-11-06,0.1732283464566929,0.21883573,66.95833333333333,84.6138393090417
2023-11-07,0.14173228346456693,0.20933704,54.91666666666666,81.08943117347856
2023-11-08,0.015748031496062992,0.21203344,7.833333333333333,82.08990603871644
2023-11-09,0.33858267716535434,0.16599296,128.16666666666666,65.00697132386267
2023-11-10,0.2440944881889764,0.20397884,93.125,79.10131413986285
2023-11-11,0.2992125984251969,0.20995404,114.91666666666669,81.31836294693251
2023-11-12,0.2992125984251969,0.2476915,115.16666666666669,95.32053260939816
2023-11-13,0.33858267716535434,0.24510066,130.29166666666666,94.35922483789423
2023-11-14,0.33858267716535434,0.26390383,129.41666666666666,101.33598228171468
2023-11-15,0.2992125984251969,0.27135515,114.83333333333331,104.10073457161585
2023-11-16,0.25984251968503935,0.29402304,98.5,112.51146433750787
2023-11-17,0.03937007874015748,0.27654338,17.708333333333332,106.02578285336494
2023-11-18,0.3228346456692913,0.22697622,122.875,87.6343000854055
2023-11-19,0.31496062992125984,0.24896774,121.5,95.794070734332
2023-11-20,0.11811023622047244,0.26671162,48.458333333333336,102.37779158974686
2023-11-21,0.015748031496062992,0.2464205,8.875,94.84894067545731
2023-11-22,0.08661417322834646,0.19452094,36.41666666666666,75.59203874506056
2023-11-23,0.2283464566929134,0.16530885,86.91666666666667,64.75313715202113
2023-11-24,0.2992125984251969,0.1672363,113.45833333333331,65.46830152347684
2023-11-25,0.2125984251968504,0.22953756,81.45833333333333,88.58466606152554
2023-11-26,0.031496062992125984,0.23019116,15.708333333333334,88.82717694031695
2023-11-27,0.03937007874015748,0.17953035,19.25,70.02990782136719
2023-11-28,0.2755905511811024,0.14488068,105.95833333333331,57.17343646908799
2023-11-29,0.2204724409448819,0.17459936,86.125,68.20030583254993
2023-11-30,0.2283464566929134,0.20649181,88.5,80.03373313881457
2023-12-01,0.015748031496062992,0.2247214,9.958333333333334,86.79767017439008
2023-12-02,0.031496062992125984,0.17604692,14.333333333333334,68.73741031500201
2023-12-03,0.015748031496062992,0.14179298,9.541666666666666,56.027771332611636
2023-12-04,0.05511811023622047,0.12190276,22.75,48.647668569969625
2023-12-05,0.05511811023622047,0.14082521,25.0,55.6686880365014
2023-12-06,0.12598425196850394,0.13383023,49.958333333333336,53.073259891942136
2023-12-07,0.2125984251968504,0.14356904,83.33333333333333,56.68676155495146
2023-12-08,0.11023622047244094,0.14947921,45.54166666666666,58.87968201686938
2023-12-09,0.06299212598425197,0.15433715,26.791666666666668,60.68218108452856
2023-12-10,0.05511811023622047,0.14347725,23.041666666666668,56.65270321257412
2023-12-11,0.06299212598425197,0.1310308,27.416666666666668,52.03455232580502
2023-12-12,0.25196850393700787,0.12610474,98.29166666666669,50.20678041999538
2023-12-13,0.2047244094488189,0.15849194,80.41666666666667,62.223779980093234
2023-12-14,0.1968503937007874,0.17736682,75.16666666666667,69.22714826837182
2023-12-15,0.23622047244094488,0.17877282,92.08333333333331,69.74883250457545
2023-12-16,0.09448818897637795,0.17990342,38.333333333333336,70.16833065574367
2023-12-17,0.015748031496062992,0.16324757,8.0,63.98831726548571
2023-12-18,0.047244094488188976,0.14260384,21.791666666666668,56.32863476748267
2023-12-19,0.2047244094488189,0.13591075,79.0,53.8452176551024
2023-12-20,0.2125984251968504,0.14780794,81.91666666666667,58.259571382775896
2023-12-21,0.14173228346456693,0.16671851,55.125,65.27618151033917
2023-12-22,0.015748031496062992,0.17126438,9.791666666666666,66.96288774286707
2023-12-23,0.03937007874015748,0.13808565,19.166666666666668,54.652195798233144
