data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2023-10-26,0.08661417322834646,0.25082135,41.583333333333336,100.7178290685018
2023-10-27,0.2677165354330709,0.23313512,105.54166666666669,94.2328769961993
2023-10-28,0.1968503937007874,0.2431807,79.58333333333333,97.91625926891963
2023-10-29,0.03937007874015748,0.26337603,22.375,105.32121002674103
2023-10-30,0.36220472440944884,0.23411706,141.08333333333334,94.59292232990265
2023-10-31,0.15748031496062992,0.23253773,67.20833333333333,94.01383489370346
2023-11-01,0.3543307086614173,0.20821968,138.0,85.09721497694652
2023-11-02,0.3937007874015748,0.27311322,154.41666666666666,108.89151434103648
2023-11-03,0.2283464566929134,0.3191302,93.70833333333331,125.7644110918045
2023-11-04,0.3700787401574803,0.31941366,144.625,125.86834271748862
2023-11-05,0.3700787401574803,0.30063558,143.75,118.98304462432861
2023-11-06,0.13385826771653545,0.36028856,57.25,140.85580547650656
2023-11-07,0.33858267716535434,0.28885332,132.66666666666666,114.66288308302562
2023-11-08,0.28346456692913385,0.31817272,114.125,125.41333178679149
2023-11-09,0.3464566929133858,0.30447438,135.20833333333334,120.39060731728873
2023-11-10,0.3779527559055118,0.3281519,147.04166666666666,129.07236754894257
2023-11-11,0.33858267716535434,0.37031037,134.29166666666666,144.53046758969626
2023-11-12,0.36220472440944884,0.38408625,141.20833333333334,149.58162546157837
2023-11-13,0.36220472440944884,0.3444941,141.83333333333334,135.06450494130453
2023-11-14,0.36220472440944884,0.3836785,143.0,149.43211515744528
2023-11-15,0.33858267716535434,0.37995338,134.20833333333334,148.06624094645184
2023-11-16,0.25196850393700787,0.38597998,100.54166666666669,150.27599275112152
2023-11-17,0.31496062992125984,0.35586837,124.54166666666669,139.23506875832877
2023-11-18,0.33858267716535434,0.33524075,132.04166666666666,131.6716088851293
2023-11-19,0.2992125984251969,0.34223008,118.33333333333331,134.23436323801678
2023-11-20,0.07874015748031496,0.3525038,37.0,138.00139566262564
2023-11-21,0.023622047244094488,0.28199017,17.916666666666668,112.1463958422343
2023-11-22,0.10236220472440945,0.21003832,47.458333333333336,85.76405038436255
2023-11-23,0.31496062992125984,0.17286779,123.29166666666669,72.1348562836647
2023-11-24,0.2047244094488189,0.21651544,84.20833333333333,88.138993481795
2023-11-25,0.2283464566929134,0.25222307,93.16666666666669,101.23179395993552
2023-11-26,0.023622047244094488,0.27025738,17.875,107.84437398115794
2023-11-27,0.2755905511811024,0.18660523,109.125,77.17191765705745
2023-11-28,0.3228346456692913,0.1943252,127.0,80.00257104635239
2023-11-29,0.30708661417322836,0.2252221,122.70833333333331,91.3314351439476
2023-11-30,0.2440944881889764,0.32045922,99.29166666666669,126.2517128388087
2023-12-01,0.09448818897637795,0.29117158,42.458333333333336,115.51291286945343
2023-12-02,0.05511811023622047,0.24002036,30.20833333333333,96.75746699174246
2023-12-03,0.07874015748031496,0.17548402,38.125,73.09413939714432
2023-12-04,0.047244094488188976,0.17700882,24.875,73.65323493878047
2023-12-05,0.06299212598425197,0.17320293,32.25,72.257741689682
2023-12-06,0.11811023622047244,0.17041524,52.333333333333336,71.23558710018794
2023-12-07,0.2677165354330709,0.1690451,107.25,70.73320537805557
2023-12-08,0.1889763779527559,0.18536466,76.75,76.71704332033794
2023-12-09,0.2125984251968504,0.20020545,86.20833333333333,82.15866327285767
2023-12-10,0.015748031496062992,0.21844196,15.75,88.84538650512695
2023-12-11,0.2755905511811024,0.1755917,110.16666666666669,73.1336259841919
2023-12-12,0.2755905511811024,0.19146012,109.125,78.95204315582912
2023-12-13,0.2677165354330709,0.2114125,108.04166666666669,86.26791824897131
2023-12-14,0.2755905511811024,0.28141913,110.08333333333331,111.93701366583507
2023-12-15,0.18110236220472442,0.26923802,74.70833333333333,107.47060914834341
2023-12-16,0.023622047244094488,0.250394,16.416666666666668,100.5611284573873
2023-12-17,0.0,0.18258207,9.5,75.69675733645758
2023-12-18,0.09448818897637795,0.16944095,42.583333333333336,70.87835013866425
2023-12-19,0.23622047244094488,0.15939716,94.95833333333331,67.19562351703644
2023-12-20,0.2283464566929134,0.1850771,91.58333333333331,76.61160369714102
2023-12-21,0.09448818897637795,0.22165564,42.66666666666666,90.02373357613882
2023-12-22,0.015748031496062992,0.20672661,14.458333333333334,84.54975724220276
2023-12-23,0.03937007874015748,0.16100271,22.25,67.7843271692594
2023-12-24,0.14173228346456693,0.14316997,60.54166666666666,61.24565541744232
2023-12-25,0.031496062992125984,0.1531827,19.25,64.91699010133743
2023-12-26,0.08661417322834646,0.16377912,40.5,68.80234569311142
2023-12-27,0.11811023622047244,0.1670199,53.04166666666666,69.9906313419342
2023-12-28,0.015748031496062992,0.15468055,15.083333333333334,65.46620170275371
2023-12-29,0.07874015748031496,0.14708577,37.083333333333336,62.681449353694916
2023-12-30,0.25984251968503935,0.14760491,103.70833333333331,62.871801257133484
2023-12-31,0.03937007874015748,0.17291105,23.33333333333333,72.15071757634482
2024-01-01,0.09448818897637795,0.1651114,42.833333333333336,69.29084400335948
2024-01-02,0.2440944881889764,0.17047939,97.33333333333331,71.25910858313243
2024-01-03,0.015748031496062992,0.17470519,15.791666666666666,72.80857056379318
2024-01-04,0.18110236220472442,0.16210572,75.375,68.1887655456861
2024-01-05,0.12598425196850394,0.1782353,55.91666666666666,74.10294602314632
2024-01-06,0.031496062992125984,0.180509,19.45833333333333,74.93663370609283
2024-01-07,0.03937007874015748,0.16114078,23.166666666666668,67.83495436112086
2024-01-08,0.047244094488188976,0.15049846,26.08333333333333,63.93277039130529
2024-01-09,0.023622047244094488,0.15268059,17.083333333333332,64.7328832745552
2024-01-10,0.023622047244094488,0.13965066,18.125,59.955241183439895
2024-01-11,0.29133858267716534,0.14560254,114.58333333333331,62.137597699960075
2024-01-12,0.07874015748031496,0.16803512,38.125,70.36287724971771
2024-01-13,0.1968503937007874,0.1660327,80.0,69.628657301267
2024-01-14,0.23622047244094488,0.1886011,95.625,77.90373901526134
2024-01-15,0.2283464566929134,0.18523833,92.75,76.67072157065074
2024-01-16,0.33858267716535434,0.20678766,132.95833333333334,84.57214226325354
2024-01-17,0.2677165354330709,0.23750004,107.625,95.83334863185883
2024-01-18,0.23622047244094488,0.286595,96.70833333333331,113.83482853571574
2024-01-19,0.33070866141732286,0.25349206,129.125,101.69708768526714
2024-01-20,0.3543307086614173,0.2744069,138.91666666666666,109.36586697896323
2024-01-21,0.2125984251968504,0.30651662,87.125,121.13942643006644
2024-01-22,0.047244094488188976,0.2959462,26.0,117.26361056168875
2024-01-23,0.2283464566929134,0.24334781,92.95833333333331,97.9775298635165
2024-01-24,0.09448818897637795,0.21205188,44.625,86.50235722462337
2024-01-25,0.13385826771653545,0.18965611,56.66666666666666,78.29057315985362
2024-01-26,0.1889763779527559,0.21062192,77.0,85.9780385096868
2024-01-27,0.031496062992125984,0.20712441,20.5,84.69561775525412
2024-01-28,0.07874015748031496,0.17988408,36.25,74.70749457677206
2024-01-29,0.2125984251968504,0.15900724,85.54166666666667,67.05265333255133
2024-01-30,0.07874015748031496,0.17872429,37.208333333333336,74.28223927815756
2024-01-31,0.15748031496062992,0.17157361,66.66666666666667,71.66032334168753
2024-02-01,0.2047244094488189,0.18503016,84.125,76.59439285596213
2024-02-02,0.2677165354330709,0.19111842,107.625,78.82675369580588
2024-02-03,0.3937007874015748,0.20550023,152.5,84.10008440415065
2024-02-04,0.33858267716535434,0.26322877,132.45833333333334,105.26721715927124
2024-02-05,0.4015748031496063,0.32120493,155.875,126.52514119942984
2024-02-06,0.31496062992125984,0.33706257,125.54166666666669,132.33960807323456
2024-02-07,0.18110236220472442,0.3332649,76.41666666666667,130.94712535540265
2024-02-08,0.23622047244094488,0.29694676,94.875,117.63048013051352
2024-02-09,0.3779527559055118,0.2691443,146.75,107.43624210357666
2024-02-10,0.25984251968503935,0.31175697,102.83333333333331,123.060888449351
2024-02-11,0.41732283464566927,0.31890765,160.5,125.68280438582103
2024-02-12,0.4409448818897638,0.3842668,170.54166666666666,149.64782436688742
2024-02-13,0.23622047244094488,0.39150333,94.45833333333331,152.30122248331708
2024-02-14,0.44881889763779526,0.35114205,173.91666666666666,137.50208457310995
2024-02-15,0.3228346456692913,0.37797126,127.95833333333331,147.3394626379013
2024-02-16,0.05511811023622047,0.3741543,30.33333333333333,145.93990981578827
2024-02-17,0.4881889763779528,0.29074165,187.83333333333331,115.35527249177298
2024-02-18,0.49606299212598426,0.33938843,189.79166666666663,133.19242437680563
2024-02-19,0.4881889763779528,0.40477088,187.75,157.16598967711133
2024-02-20,0.47244094488188976,0.4810914,181.04166666666663,185.15018363793692
2024-02-21,0.30708661417322836,0.51434636,121.41666666666669,197.34366575876874
2024-02-22,0.3464566929133858,0.44234744,135.95833333333334,170.94406028588614
2024-02-23,0.48031496062992124,0.34841025,184.83333333333331,136.50042454401654
2024-02-24,0.5196850393700787,0.44856736,198.25,173.22469890117645
2024-02-25,0.49606299212598426,0.50532216,190.45833333333331,194.03479139010113
2024-02-26,0.4645669291338583,0.5317274,180.0,203.71670365333557
2024-02-27,0.4330708661417323,0.52683955,167.20833333333334,201.92450324694317
2024-02-28,0.5590551181102362,0.4843852,214.875,186.3579038778941
2024-02-29,0.5511811023622047,0.51324046,209.70833333333331,196.93816741307577
2024-03-01,0.11023622047244094,0.5460575,50.41666666666666,208.97109150886536
2024-03-02,0.5433070866141733,0.47431296,208.58333333333331,182.66475240389508
2024-03-03,0.5433070866141733,0.472031,209.25,181.8280323346456
2024-03-04,0.4566929133858268,0.47565284,177.29166666666666,183.15604269504547
2024-03-05,0.08661417322834646,0.53673697,41.79166666666666,205.55355389912924
2024-03-06,0.28346456692913385,0.4434028,112.45833333333331,171.33102556069693
2024-03-07,0.12598425196850394,0.36137766,55.875,141.25514070192975
2024-03-08,0.07086614173228346,0.2140148,35.208333333333336,87.2220927476883
2024-03-09,0.6141732283464567,0.2640718,232.83333333333331,105.57632386684418
2024-03-10,0.6299212598425197,0.36189753,238.83333333333331,141.44576032956442
2024-03-11,0.6062992125984252,0.49469382,232.5,190.1377324263255
2024-03-12,0.5118110236220472,0.547198,197.75,209.38926577568054
2024-03-13,0.3543307086614173,0.55255926,137.75,211.35506073633832
2024-03-14,0.36220472440944884,0.47499645,142.95833333333334,182.91536410649618
2024-03-15,0.5826771653543307,0.40069395,223.0,155.67111611366272
2024-03-16,0.5354330708661418,0.5233748,204.5,200.65409183502197
2024-03-17,0.5118110236220472,0.55479896,195.625,212.17628558476767
2024-03-18,0.41732283464566927,0.5725561,162.70833333333334,218.68722875912985
2024-03-19,0.6614173228346457,0.53387266,252.58333333333331,204.5033101240794
2024-03-20,0.6692913385826772,0.5430343,254.0,207.86258220672607
2024-03-21,0.5118110236220472,0.5743801,196.66666666666663,219.35603658358258
2024-03-22,0.3858267716535433,0.60481894,149.66666666666666,230.5169447263082
2024-03-23,0.5905511811023622,0.5555044,225.375,212.43493994077048
2024-03-24,0.5590551181102362,0.544967,213.375,208.57123176256817
2024-03-25,0.09448818897637795,0.54532534,42.0,208.70262424151105
2024-03-26,0.14960629921259844,0.5123246,63.333333333333336,196.60234292348227
2024-03-27,0.6377952755905512,0.38559002,241.20833333333331,150.1330061753591
2024-03-28,0.5984251968503937,0.39531955,228.875,153.70050211747488
2024-03-29,0.5196850393700787,0.51260936,200.29166666666663,196.70676628748578
2024-03-30,0.6456692913385826,0.58772075,245.125,224.24760897954306
2024-03-31,0.5039370078740157,0.5882829,194.79166666666663,224.45372382799786
2024-04-01,0.15748031496062992,0.52607083,65.20833333333333,201.64263884226483
2024-04-02,0.2125984251968504,0.44063166,85.375,170.31494120756787
2024-04-03,0.2047244094488189,0.4070841,83.16666666666667,158.01417271296185
2024-04-04,0.18110236220472442,0.31293288,76.5,123.49205553531647
2024-04-05,0.2204724409448819,0.29842603,90.375,118.17287842432658
2024-04-06,0.7795275590551181,0.31823537,295.6666666666667,125.43630143006644
2024-04-07,0.1889763779527559,0.47172043,78.875,181.71415666739148
2024-04-08,0.7637795275590551,0.39687932,289.9166666666667,154.27241563796997
