data,ghi_real_normalizado,ghi_previsto_deepnpts_aprox_normalizado,ghi_real_wm2,ghi_previsto_deepnpts_aprox_wm2
2023-10-26,0.08661417322834646,0.29779804,41.583333333333336,117.9426137606303
2023-10-27,0.2677165354330709,0.32242125,105.54166666666669,126.97112600008647
2023-10-28,0.1968503937007874,0.26202977,79.58333333333333,104.82758124669394
2023-10-29,0.03937007874015748,0.29777253,22.375,117.93325980504355
2023-10-30,0.36220472440944884,0.22964211,141.08333333333334,92.95210629701614
2023-10-31,0.15748031496062992,0.31261683,67.20833333333333,123.37616920471191
2023-11-01,0.3543307086614173,0.21110635,138.0,86.15565985441208
2023-11-02,0.3937007874015748,0.34250098,154.41666666666666,134.33369437853497
2023-11-03,0.2283464566929134,0.3165676,93.70833333333331,124.82478658358256
2023-11-04,0.3700787401574803,0.16184497,144.625,68.09315522511801
2023-11-05,0.3700787401574803,0.33241075,143.75,130.6339426835378
2023-11-06,0.13385826771653545,0.2881955,57.25,114.4216799736023
2023-11-07,0.33858267716535434,0.20001337,132.66666666666666,82.08823541800182
2023-11-08,0.28346456692913385,0.2725209,114.125,108.67432991663615
2023-11-09,0.3464566929133858,0.29293168,135.20833333333334,116.15828116734824
2023-11-10,0.3779527559055118,0.27404156,147.04166666666666,109.23190653324127
2023-11-11,0.33858267716535434,0.2812064,134.29166666666666,111.8590130408605
2023-11-12,0.36220472440944884,0.26091987,141.20833333333334,104.420618613561
2023-11-13,0.36220472440944884,0.23075311,141.83333333333334,93.35947324832281
2023-11-14,0.36220472440944884,0.25714323,143.0,103.0358507235845
2023-11-15,0.33858267716535434,0.22552389,134.20833333333334,91.44209265708923
2023-11-16,0.25196850393700787,0.24978535,100.54166666666669,100.33796121676764
2023-11-17,0.31496062992125984,0.23616269,124.54166666666669,95.34298717975616
2023-11-18,0.33858267716535434,0.2705282,132.04166666666666,107.9436723391215
2023-11-19,0.2992125984251969,0.27151692,118.33333333333331,108.30620368321738
2023-11-20,0.07874015748031496,0.2506903,37.0,100.6697807709376
2023-11-21,0.023622047244094488,0.19052996,17.916666666666668,78.61098438501358
2023-11-22,0.10236220472440945,0.23355596,47.458333333333336,94.38718448082606
2023-11-23,0.31496062992125984,0.18287477,123.29166666666669,75.80408195654552
2023-11-24,0.2047244094488189,0.224847,84.20833333333333,91.19390139977138
2023-11-25,0.2283464566929134,0.17235401,93.16666666666669,71.94647133350372
2023-11-26,0.023622047244094488,0.20931482,17.875,85.49876848856609
2023-11-27,0.2755905511811024,0.12077284,109.125,53.03337415059408
2023-11-28,0.3228346456692913,0.23914011,127.0,96.4347063501676
2023-11-29,0.30708661417322836,0.23746805,122.70833333333331,95.82161794106166
2023-11-30,0.2440944881889764,0.24681388,99.29166666666669,99.24842208623886
2023-12-01,0.09448818897637795,0.17072104,42.458333333333336,71.34771436452866
2023-12-02,0.05511811023622047,0.17927408,30.20833333333333,74.4838301340739
2023-12-03,0.07874015748031496,0.14888881,38.125,63.34256420532863
2023-12-04,0.047244094488188976,0.18530267,24.875,76.69431408246359
2023-12-05,0.06299212598425197,0.14477551,32.25,61.83435360590617
2023-12-06,0.11811023622047244,0.13136755,52.333333333333336,56.91810141007106
2023-12-07,0.2677165354330709,0.1299328,107.25,56.39202882846197
2023-12-08,0.1889763779527559,0.17280965,76.75,72.1135366956393
2023-12-09,0.2125984251968504,0.1262239,86.20833333333333,55.032099187374115
2023-12-10,0.015748031496062992,0.16648945,15.75,69.79613244533539
2023-12-11,0.2755905511811024,0.08348876,110.16666666666669,39.36254620552063
2023-12-12,0.2755905511811024,0.2202998,109.125,89.52659159898758
2023-12-13,0.2677165354330709,0.17598568,108.04166666666669,73.27808231115341
2023-12-14,0.2755905511811024,0.18659061,110.08333333333331,77.16655770937602
2023-12-15,0.18110236220472442,0.18437462,74.70833333333333,76.35402570168178
2023-12-16,0.023622047244094488,0.14156908,16.416666666666668,60.65866192181905
2023-12-17,0.0,0.12066647,9.5,52.99437110622724
2023-12-18,0.09448818897637795,0.114933856,42.583333333333336,50.89241380492847
2023-12-19,0.23622047244094488,0.1295333,94.95833333333331,56.24554544687271
2023-12-20,0.2283464566929134,0.17280146,91.58333333333331,72.11053709189098
2023-12-21,0.09448818897637795,0.13720736,42.66666666666666,59.059364994366966
2023-12-22,0.015748031496062992,0.12386119,14.458333333333334,54.16577100753784
2023-12-23,0.03937007874015748,0.10218496,22.25,46.21781821052234
2023-12-24,0.14173228346456693,0.10602341,60.54166666666666,47.62524977326393
2023-12-25,0.031496062992125984,0.13950962,19.25,59.90352670351665
2023-12-26,0.08661417322834646,0.10319595,40.5,46.588515142599746
2023-12-27,0.11811023622047244,0.1056712,53.04166666666666,47.49610563119253
2023-12-28,0.015748031496062992,0.12620667,15.083333333333334,55.025777618090316
2023-12-29,0.07874015748031496,0.094552845,37.083333333333336,43.41937641302745
2023-12-30,0.25984251968503935,0.12133819,103.70833333333331,53.240669171015426
2023-12-31,0.03937007874015748,0.17217891,23.33333333333333,71.88226670026779
2024-01-01,0.09448818897637795,0.09606478,42.833333333333336,43.97375399867694
2024-01-02,0.2440944881889764,0.1243108,97.33333333333331,54.33062627911568
2024-01-03,0.015748031496062992,0.17024814,15.791666666666666,71.17431650559108
2024-01-04,0.18110236220472442,0.09041227,75.375,41.90116440256437
2024-01-05,0.12598425196850394,0.17188421,55.91666666666666,71.77420993645987
2024-01-06,0.031496062992125984,0.13938051,19.45833333333333,59.85618869463603
2024-01-07,0.03937007874015748,0.09974706,23.166666666666668,45.323922634124756
2024-01-08,0.047244094488188976,0.108955465,26.08333333333333,48.70033726096153
2024-01-09,0.023622047244094488,0.10593865,17.083333333333332,47.59417191147804
2024-01-10,0.023622047244094488,0.099300586,18.125,45.16021475195885
2024-01-11,0.29133858267716534,0.096753694,114.58333333333331,44.226354509592056
2024-01-12,0.07874015748031496,0.17139028,38.125,71.59310271342596
2024-01-13,0.1968503937007874,0.11072203,80.0,49.34807683030765
2024-01-14,0.23622047244094488,0.18545572,95.625,76.75043235222499
2024-01-15,0.2283464566929134,0.1407522,92.75,60.359138647715255
2024-01-16,0.33858267716535434,0.14122862,132.95833333333334,60.533825953801475
2024-01-17,0.2677165354330709,0.23582555,107.625,95.21936963001887
2024-01-18,0.23622047244094488,0.19548589,96.70833333333331,80.42815963427226
2024-01-19,0.33070866141732286,0.21937405,129.125,89.18715010086696
2024-01-20,0.3543307086614173,0.24621308,138.91666666666666,99.02812878290813
2024-01-21,0.2125984251968504,0.27080172,87.125,108.04396510124207
2024-01-22,0.047244094488188976,0.1972309,26.0,81.0679986079534
2024-01-23,0.2283464566929134,0.22978015,92.95833333333331,93.0027225613594
2024-01-24,0.09448818897637795,0.19420601,44.625,79.95887190103531
2024-01-25,0.13385826771653545,0.12693919,56.66666666666666,55.294370551904045
2024-01-26,0.1889763779527559,0.17896275,77.0,74.36967581510544
2024-01-27,0.031496062992125984,0.17171718,20.5,71.71296666065852
2024-01-28,0.07874015748031496,0.111101106,36.25,49.487072130044304
2024-01-29,0.2125984251968504,0.122655235,85.54166666666667,53.723586251338325
2024-01-30,0.07874015748031496,0.15851425,37.208333333333336,66.871890326341
2024-01-31,0.15748031496062992,0.10499449,66.66666666666667,47.24797993898392
2024-02-01,0.2047244094488189,0.14827639,84.125,63.118009169896446
2024-02-02,0.2677165354330709,0.14198218,107.625,60.810133715470634
2024-02-03,0.3937007874015748,0.18228701,152.5,75.58856944243114
2024-02-04,0.33858267716535434,0.27794185,132.45833333333334,110.66201269626617
2024-02-05,0.4015748031496063,0.25950614,155.875,103.90224993228912
2024-02-06,0.31496062992125984,0.29038277,125.54166666666669,115.22368331750235
2024-02-07,0.18110236220472442,0.26888055,76.41666666666667,107.33953356742859
2024-02-08,0.23622047244094488,0.18324146,94.875,75.93853414058685
2024-02-09,0.3779527559055118,0.22837219,146.75,92.48646835486095
2024-02-10,0.25984251968503935,0.29521427,102.83333333333331,116.99523071448009
2024-02-11,0.41732283464566927,0.25022057,160.5,100.49754122893016
2024-02-12,0.4409448818897638,0.26472762,170.54166666666666,105.81679483254752
2024-02-13,0.23622047244094488,0.29324505,94.45833333333331,116.273184021314
2024-02-14,0.44881889763779526,0.21086374,173.91666666666666,86.06670439243317
2024-02-15,0.3228346456692913,0.27175963,127.95833333333331,108.39519739151001
2024-02-16,0.05511811023622047,0.27667356,30.33333333333333,110.19697030385336
2024-02-17,0.4881889763779528,0.1960196,187.83333333333331,80.62385509411494
2024-02-18,0.49606299212598426,0.3272454,189.79166666666663,128.73998522758484
2024-02-19,0.4881889763779528,0.4069609,187.75,157.96899835268658
2024-02-20,0.47244094488188976,0.32427624,181.04166666666663,127.65128751595816
2024-02-21,0.30708661417322836,0.28309637,121.41666666666669,112.55200346310934
2024-02-22,0.3464566929133858,0.2302717,135.95833333333334,93.18295558293661
2024-02-23,0.48031496062992124,0.28210092,184.83333333333331,112.18700249989828
2024-02-24,0.5196850393700787,0.33509392,198.25,131.61776900291443
2024-02-25,0.49606299212598426,0.37618,190.45833333333331,146.68266415596008
2024-02-26,0.4645669291338583,0.36982524,180.0,144.35258944829306
2024-02-27,0.4330708661417323,0.33626834,167.20833333333334,132.04838971296948
2024-02-28,0.5590551181102362,0.30341566,214.875,120.00240723292033
