data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2024-01-31,0.047244094488188976,0.51762474,90.82392473118279,221.12096824408326
2024-02-29,0.18110236220472442,0.51560163,126.60632183908045,220.55656761069878
2024-03-31,0.4015748031496063,0.51545924,189.37231182795696,220.51684239965772
2024-04-30,0.6850393700787402,0.5174458,268.85,221.07104983322296
2024-05-31,0.905511811023622,0.5210676,329.3817204301075,222.08145700094946
2024-06-30,0.984251968503937,0.52525824,351.7125,223.25054884383917
2024-07-31,0.9448818897637795,0.5285518,339.43817204301075,224.16938349703946
2024-08-31,0.8031496062992126,0.52989167,300.78629032258067,224.5431729566426
2024-09-30,0.6220472440944882,0.5292235,249.20416666666668,224.3567687641896
2024-10-31,0.4094488188976378,0.5273263,190.11021505376343,223.8274872792851
2024-11-30,0.15748031496062992,0.5244578,119.65277777777779,223.0272462657436
2024-12-31,0.05511811023622047,0.5206875,91.68279569892472,221.9754177917369
