data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,41.924731182795696,0.4835069,166.46994372258982
2024-02-29,114.98132183908045,0.48270178,166.25232512111302
2024-03-31,135.19220430107526,0.47810882,165.0108639644225
2024-04-30,201.80972222222223,0.48059607,165.68315762505733
2024-05-31,252.0793010752688,0.48096702,165.78342409674275
2024-06-30,250.30694444444444,0.48081207,165.74154369292717
2024-07-31,255.49193548387098,0.48202097,166.0683058972694
2024-08-31,227.54973118279568,0.48213872,166.10013307085572
2024-09-30,189.1625,0.4827942,166.27730514270027
2024-10-31,147.20833333333331,0.48311645,166.36440897160156
2024-11-30,66.01666666666667,0.4828409,166.2899280687974
2024-12-31,43.62231182795699,0.48470348,166.79337901660776
