data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,41.924731182795696,0.13679801,72.75563664492353
2024-02-29,114.98132183908045,0.2871355,113.39138530879063
2024-03-31,135.19220430107526,0.38570133,140.03341207304118
2024-04-30,201.80972222222223,0.55129164,184.79194775991485
2024-05-31,252.0793010752688,0.80673826,253.83835463260553
2024-06-30,250.30694444444444,0.8393573,262.6551825421658
2024-07-31,255.49193548387098,0.81619716,256.3950650781179
2024-08-31,227.54973118279568,0.7127331,228.4290568923784
2024-09-30,189.1625,0.50767833,173.00340754991413
2024-10-31,147.20833333333331,0.24907254,103.10308429594467
2024-11-30,66.01666666666667,0.18126003,84.77358061331239
2024-12-31,43.62231182795699,0.084023684,58.490904469183214
