data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,41.924731182795696,0.4376068,154.0632990184223
2024-02-29,114.98132183908045,0.4381536,154.21109278045432
2024-03-31,135.19220430107526,0.4459886,156.32886856093359
2024-04-30,201.80972222222223,0.45625332,159.1033909392733
2024-05-31,252.0793010752688,0.47139817,163.19699701155434
2024-06-30,250.30694444444444,0.4857966,167.08884570857768
2024-07-31,255.49193548387098,0.4920263,168.77271343913847
2024-08-31,227.54973118279568,0.49443007,169.4224437200681
2024-09-30,189.1625,0.49040446,168.33433460173825
2024-10-31,147.20833333333331,0.48132327,165.8797192202687
2024-11-30,66.01666666666667,0.46928576,162.62601703408717
2024-12-31,43.62231182795699,0.45030212,157.49480160333775
