data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,41.924731182795696,0.48998567,168.22113909598397
2024-02-29,114.98132183908045,0.49201745,168.77032096367526
2024-03-31,135.19220430107526,0.49192148,168.74438234080816
2024-04-30,201.80972222222223,0.491368,168.59477609736462
2024-05-31,252.0793010752688,0.48971346,168.1475604061491
2024-06-30,250.30694444444444,0.4876837,167.59892631061774
2024-07-31,255.49193548387098,0.4860604,167.16015275504344
2024-08-31,227.54973118279568,0.48475653,166.80771775844113
2024-09-30,189.1625,0.4840144,166.60712037128678
2024-10-31,147.20833333333331,0.48396465,166.59367578694975
2024-11-30,66.01666666666667,0.48462376,166.771830626493
2024-12-31,43.62231182795699,0.48674625,167.34553335381395
