data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,41.924731182795696,0.20673966,91.66064345307888
2024-02-29,114.98132183908045,0.27220044,109.35448171053494
2024-03-31,135.19220430107526,0.36938956,135.62439395779055
2024-04-30,201.80972222222223,0.4558188,158.98594214380665
2024-05-31,252.0793010752688,0.52753854,178.37155860625072
2024-06-30,250.30694444444444,0.52753854,178.37155860625072
2024-07-31,255.49193548387098,0.52753854,178.37155860625072
2024-08-31,227.54973118279568,0.52753854,178.37155860625072
2024-09-30,189.1625,0.44402415,155.79788400661397
2024-10-31,147.20833333333331,0.3349403,126.31287139950578
2024-11-30,66.01666666666667,0.23388454,98.99781792658283
2024-12-31,43.62231182795699,0.16316685,79.88305063080375
