data,ghi_real_normalizado,ghi_previsto_lstm_normalizado,ghi_real_wm2,ghi_previsto_lstm_wm2
2024-01-31,0.06507438407131194,0.49167728,66.06854838709677,170.4033472012448
2024-02-29,0.39920528631656377,0.49091086,147.78735632183907,170.21590136724615
2024-03-31,0.5027725721445804,0.49417576,173.11693548387098,171.01440298120662
2024-04-30,0.5875797561015821,0.49713826,193.85833333333332,171.73894523452688
2024-05-31,0.8760668494897258,0.49947795,264.4139784946237,172.31116633690016
2024-06-30,0.9413564811507228,0.5025459,280.38194444444446,173.0614963322077
2024-07-31,0.9021603530426847,0.5045402,270.79569892473114,173.54924763755133
2024-08-31,0.824154626540852,0.5051423,251.71774193548387,173.6964957900746
2024-09-30,0.6396095866696709,0.50462675,206.58333333333334,173.5704142861469
2024-10-31,0.4804600985925555,0.50274205,167.65994623655914,173.10947115350797
2024-11-30,0.10203615060370078,0.49996504,75.10833333333333,172.43029433436772
2024-12-31,0.04559768301998778,0.4947139,61.30510752688172,171.14601667738089
