data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_dilatedrnn_normalizado,ghi_previsto_dilatedrnn_wm2,ghi_previsto_deepar_exp_normalizado,ghi_previsto_deepar_exp_wm2,ghi_previsto_deepnpts_aprox_normalizado,ghi_previsto_deepnpts_aprox_wm2
2024-01-31,0.12598425196850394,0.12598425196850394,133.8051075268817,0.1405412,136.31433613998917,0.47017667,206.57720014637198,0.12713903,133.4576216543554
2024-02-29,0.2440944881889764,0.2440944881889764,158.33908045977012,0.21540506,152.27181066817013,0.47017333,206.57648867072277,0.21551926,152.29615329931022
2024-03-31,0.3858267716535433,0.3858267716535433,188.81854838709677,0.30070996,170.45482549423815,0.47097805,206.74801782678855,0.34528613,179.9563795103822
2024-04-30,0.5196850393700787,0.5196850393700787,216.54722222222225,0.5903566,232.1939380675234,0.47181997,206.92747485437383,0.50394017,213.77399867404534
2024-05-31,0.5826771653543307,0.5826771653543307,229.73655913978493,0.7749882,271.54875622513475,0.4729535,207.1690907143457,0.67898256,251.08484893091907
2024-06-30,0.8976377952755905,0.8976377952755905,297.1555555555555,0.75474995,267.2349142001201,0.47414547,207.42316375063956,0.84974307,287.4830029791081
2024-07-31,0.7637795275590551,0.7637795275590551,269.8413978494624,0.8576647,289.17152526846496,0.47607255,207.83392659374465,0.8857178,295.1511350669848
2024-08-31,0.8503937007874016,0.8503937007874016,286.88440860215053,0.7788597,272.37397904373626,0.4768565,208.00102808438643,0.7961623,276.0620909402127
2024-09-30,0.6377952755905512,0.6377952755905512,242.84305555555554,0.6409124,242.9700752993425,0.4775027,208.13876849957694,0.611077,236.6105629140011
2024-10-31,0.5118110236220472,0.5118110236220472,215.73655913978493,0.48532507,209.80613074083163,0.47646812,207.91824281063452,0.473608,207.30859711373688
2024-11-30,0.2125984251968504,0.2125984251968504,151.6361111111111,0.29631826,169.51872046620295,0.47518888,207.64556976808336,0.26698047,163.26527512474087
2024-12-31,0.03937007874015748,0.03937007874015748,115.30107526881721,0.10741382,129.25312930752114,0.47308826,207.19781654368165,0.030263608,112.80831262000126
