data,ghi_real_normalizado,ghi_previsto_dilatedrnn_normalizado,ghi_real_wm2,ghi_previsto_dilatedrnn_wm2
2024-01-31,0.12598425196850394,0.1405412,133.8051075268817,136.31433613998917
2024-02-29,0.2440944881889764,0.21540506,158.33908045977012,152.27181066817013
2024-03-31,0.3858267716535433,0.30070996,188.81854838709677,170.45482549423815
2024-04-30,0.5196850393700787,0.5903566,216.54722222222225,232.1939380675234
2024-05-31,0.5826771653543307,0.7749882,229.73655913978493,271.54875622513475
2024-06-30,0.8976377952755905,0.75474995,297.1555555555555,267.2349142001201
2024-07-31,0.7637795275590551,0.8576647,269.8413978494624,289.17152526846496
2024-08-31,0.8503937007874016,0.7788597,286.88440860215053,272.37397904373626
2024-09-30,0.6377952755905512,0.6409124,242.84305555555554,242.9700752993425
2024-10-31,0.5118110236220472,0.48532507,215.73655913978493,209.80613074083163
2024-11-30,0.2125984251968504,0.29631826,151.6361111111111,169.51872046620295
2024-12-31,0.03937007874015748,0.10741382,115.30107526881721,129.25312930752114
